"nonmucinous_low","nonmucinous_high","mucinous_low","mucinous_high","GCA_low","GCA_high","SRCC_low","SRCC_high"
0.00923020166520125,-0.0834126661731156,-0.0292221753949921,0.0245708971121824,0.00640021118731492,0.0333242182364212,NA,-0.0196484248371925
-0.0218595817803318,-0.158075097130838,0.0273523807749295,-0.00854491579462924,-0.000201430839501915,0.0269904834659631,NA,0.0222173664376602
-0.043957259845071,-0.121995480118121,-0.0553522221011122,0.038754550311914,-0.0208616248941388,-0.0339801886857958,NA,-0.0294919103459033
-0.0463356437513804,-0.0782208374266883,0.0020942130517647,-0.0619096198736762,0.0000110578008494511,-0.0335556476833229,NA,0.0298934031441482
-0.0141757214752554,-0.0562634795639892,-0.0486867688767845,-0.0213890918619477,-0.017016869274081,0.00579548575390049,NA,-0.0222728953177879
-0.0446242983928188,-0.0884488937679737,-0.00854679317489444,-0.0241421770847433,0.00646972336903977,-0.0484455655651916,NA,0.022110538565249
-0.0090084830451303,-0.0970624237507866,-0.0161351835264984,-0.0576464883094547,-0.0531341734752747,-0.025365794605944,NA,0.110747131084309
-0.0537007951518641,-0.0829571915895876,-0.0300281546792372,-0.029289970117265,-0.00840154735892059,0.0763819304322132,NA,-0.0437575818163976
-0.0240869145397474,-0.0419590902656086,-0.0590987689798276,0.00350785844942803,-0.0310831031237211,0.0466094822882243,NA,0.0559079135303757
-0.0375339738173665,-0.092975876300235,-0.071433693128094,-0.0522264681726351,-0.0149125413792801,0.0109536665096575,NA,-0.0170849535420128
-0.0399458531061876,-0.0574289266910747,-0.0297450008574927,-0.0280810567080897,0.00462667424564323,0.0193601007103627,NA,0.0602851266342288
-0.0521915121928081,-0.0620893379375825,0.0163787358900123,-0.0483924563669837,-0.0327445377389527,0.0735521228812642,NA,0.0884749537706186
-0.0166042373960182,-0.0692295313787448,-0.0642693282137194,-0.0409660957943553,-0.00897901500412881,-0.0502729188081444,NA,-0.0532319252445166
-0.0285936393105214,-0.082175704058649,0.0161862801355058,-0.0230279301391499,-0.0232683986742335,0.0330263019086158,NA,0.101021288949228
-0.0508134163632906,-0.122708781247172,-0.0346222599819495,0.0222386097434726,0.00242789577567912,0.0554938760254406,NA,-0.0406616557950817
-0.00940873070421816,-0.126077957839809,-0.0196825414791585,-0.0119270439111558,-0.0289479683675055,0.0278485093143077,NA,0.0773989826307204
-0.0513905877877326,-0.0711816887849093,-0.0178640503417896,-0.0424225848332264,-0.0184317562143017,0.0937421093014417,NA,-0.00853795639593058
