"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
41,-0.012015399054434,-0.0535684454518892,-0.0658161952356814,-0.0228506746226214,-0.0878267645197326,0.00510705033533923,0.00321519659284163
42,-0.0327339184394055,-0.061122869926575,0.0285472771065213,-0.0446533119439865,-0.0758054730969837,-0.0417420727921251,-0.0557140512023532
43,-0.0168870346222889,-0.0442031682396495,-0.0326549277251076,-0.0123177674666255,-0.0812037075988519,-0.0204939029626112,-0.00431962629207837
44,-0.0194824344909579,-0.0694134297365128,-0.00861383672575476,-0.0317450702456224,-0.0479405971272679,0.00150502752332043,0.0103052895848461
45,0.00528933726861867,-0.0489027268262081,0.00273880103493834,-0.0852081000701917,-0.0472366081177822,0.0126937521289441,0.0306703468323315
46,0.0254207711419073,-0.123395863785478,0.00459586458578637,-0.0833956673399005,-0.0230267021900585,0.0462126607484652,0.0620282974874904
47,-0.0337684672793265,0.00541100407555117,-0.073719856853836,0.0053074150457238,-0.0175940534907044,-0.0271531426141141,-0.0331667795430656
48,-0.00668167255206351,-0.0348184856455921,-0.0615960799052191,-0.00448203344544296,-0.0607382172777277,0.049864655762699,0.0501763902342835
49,-0.0227153284544786,-0.0927890638189919,-0.0214244435409272,-0.0635119983533972,-0.0868962066798019,0.00539502946344443,0.0136340265002331
50,-0.00691262901793639,-0.0450041053608516,-0.0319993716311656,-0.0327870509426298,-0.0571994866618858,0.0205291845269457,0.0249150311817714
51,0.0130027483148655,-0.0463988457491722,-0.017035644566858,-0.00989225148099918,-0.105694019221518,0.0424287958559873,0.0394925634584485
52,0.0020574173528456,-0.0569105594541371,-0.037442941400304,-0.067238112463383,-0.0499636756219695,0.0192701639772839,0.0319837238387633
53,-0.00272470832493126,-0.0847595322986701,-0.034481052083229,-0.0738722133262695,-0.0441745013129226,-0.0109619002939225,-0.00909295584011775
54,-0.000888338259231479,-0.035833896020889,-0.0387234069636898,-0.0384118765588153,-0.0821278029403055,0.0257076231629957,0.0146251288948306
55,0.00997454617970822,-0.047720968989715,-0.0121704717880415,-0.0198380737271726,-0.0938654215961731,0.0648150331167377,0.0654300009843486
56,-0.00746436494923196,-0.0518467843769129,-0.00710834404796565,-0.0487257384039732,-0.126887087154977,-0.0104944331190931,0.00271446047774
57,-0.0438662874032579,-0.0821900991531526,-0.0260814378127871,-0.0516535277157667,-0.0647970696211309,-0.0123063109007704,-0.0494652031786718
58,0.011244864550689,-0.0539902437376973,0.00120207936022249,-0.0425888853344289,-0.0937504918709114,0.00734755919074745,0.00542005679885707
59,-0.0393344003774488,-0.0704614455857429,0.00372595114209198,-0.0973007884880492,-0.0190260497530914,-0.0234540552114877,-0.0447507907740019
60,-0.0372951564678445,-0.0404434777431892,-0.0215389422621625,-0.0718610163163637,-0.0689874025604839,0.0206488470200187,0.0347256191600665
61,-0.0293161957967894,-0.0855291127955878,-0.00261193543923049,-0.0313220059451012,-0.0561363069192543,0.00296310168939221,-0.0391759999543549
62,-0.018172021352775,-0.0901599089875999,0.0164594316238521,-0.0734885383859887,-0.100651659177069,-0.00928496192096298,-0.0233275080032105
63,-0.0326254842704437,-0.0621611344926817,-0.0138137480753779,-0.0508172144254568,-0.0725091593356014,0.0236602730932541,0.043323141172112
64,-0.0138211821311739,-0.0062965494565092,-0.0210789650541852,-0.055975594800162,-0.065425886784407,0.0124381172659691,0.004859310739984
65,-0.0307541704261241,-0.0812380114583834,-0.0324593378003829,-0.00186437651513055,-0.101758464449055,0.00641231158488371,0.010363136784214
66,-0.0183249488326197,-0.0282015238344092,-0.0634069416470851,-0.00402576578403024,-0.0947298193784684,0.0316877969751543,0.0444636441781211
67,-0.0620921346172115,-0.032854202596895,-0.0415179589270847,-0.0531542615456002,-0.0175076158293421,-0.0165064071109905,-0.0342009216866683
68,-0.0177755938322735,-0.0406962667281184,0.0157419786906224,-0.00717126578362387,-0.0979408574967022,0.0380382305705836,0.0392333246679673
69,-0.00630275614033807,-0.0372757709927514,0.0190839856538166,-0.0136580047397452,-0.0300874326830486,0.0309975505591835,0.051866923060436
70,0.00877064473930855,-0.0634353722729208,0.00216683344790805,-0.00917218642587511,-0.0301196433857985,0.0168579357772793,0.00829077516073165
71,0.00494636547824591,-0.0877648295125976,-0.0522204250202239,-0.068140763018991,-0.113077141361847,-0.0521369270532391,-0.0289386874507824
72,-0.00550804672807784,-0.0483731695782859,-0.0603039793220825,-0.0219778819681861,-0.0610062356859398,0.019289654257698,0.0191932487304199
73,0.0117930399097594,-0.0323384122929206,-0.0340010025529374,-0.0620657835978718,-0.0699664891261094,0.0396329663584898,0.0747001161088967
74,-0.00606913468159552,-0.0350146278132715,-0.0161906825571901,-0.107893451244425,-0.0837749395456124,0.0145685733828412,-0.00642661770985297
75,-0.00500350428036457,-0.0577512180178542,-0.0411421137500631,-0.079091848072368,-0.04126248082602,0.0215557823566794,0.018843643986639
76,0.00206563990396449,-0.0702541454918346,-0.0538582850124936,0.0036419394872591,-0.0504735369097005,0.0023377576148657,0.0131776709660124
77,0.000845413678461832,-0.0618775656908004,-0.00835880115877381,-0.0878130774574601,-0.0568438760449936,0.00675185936114437,0.00351344799769375
78,-0.0298555097691947,0.0154068471102479,-0.040688706608634,-0.0934658967928937,-0.105818012733661,-0.0238706160792277,-0.0359841387862134
79,-0.0180301784110454,-0.0487470102024922,-0.0177398564550501,-0.0604648762512372,-0.048433797078704,-0.00371499212584524,0.00691864666179146
80,-0.0100848023055394,-0.0389681500240175,-0.0190003874509364,-0.0045984094099121,-0.0297175687139739,-0.0150097705181736,-0.0171475087810172
81,-0.0287445853179727,-0.0233648563147706,0.00156609121668561,-0.0250545930428978,-0.0481366634033372,0.00264114599324368,-0.00417730318351044
82,-0.00671616590781299,-0.111997997752259,-0.0285057316441231,-0.0522571342995368,-0.124292829099702,0.0401801607786763,0.0408345021394896
83,-0.0121784214371384,-0.0584884753744617,-0.0563364849310165,-0.0556982210255678,-0.0548879001530882,-0.00867002494424299,-0.00276015199641634
84,-0.0190638427089968,-0.0715259690303733,-0.0236982355108066,-0.0532033520494423,-0.0933569114797639,0.00868845887225683,-0.0026608035146253
85,0.0156003176412995,-0.00599829093643456,-0.0205978526629338,-0.0202779747815082,-0.0471357611968892,0.0134239054227565,0.0135010972792522
86,-0.0169596140404432,-0.0173834843258642,-0.0332772163418479,-0.0535313071913946,0.0165039699970402,-0.0197897871483252,-0.0130838967337444
87,-0.0269862849796509,-0.0427774423284906,-0.0481780871765229,-0.00848328249195046,-0.0492939122560051,0.0209722170973115,0.0105784601869621
88,0.000145974839102767,0.00998072627737555,-0.010617195277883,-0.0529671173364943,-0.0960711429720936,0.0296724252860669,0.0220012084653772
89,0.0282788728387732,-0.0601099409734069,-0.0400893168790351,-0.0407440466366987,-0.0741756856603586,0.0638963875498048,0.0773584807608977
90,-0.0156719944897674,-0.0585346976843427,-0.00720724369093005,-0.068866494469685,-0.067143349666027,-0.0166577361524686,-0.0170756219177057
91,-0.0427629775315654,-0.0447228791033109,0.0213660124342602,-0.0662937478345773,-0.0536038194204148,-0.0177465603183117,-0.0333320192337804
92,-0.0320119101739113,-0.0187374216880022,-0.0478284327016566,-0.0662836725443751,-0.0115849369684859,-0.0221766792750965,0.0134517119090074
93,-0.00878784066110237,-0.0532616698980175,-0.0378255477812181,-0.00804277901691525,-0.0674296177654608,0.0192772609716611,0.0219930153026009
94,-0.017100841024065,-0.0561540284133302,-0.0214619361148843,0.0131455518188852,-0.0593138207136068,0.0160947652042954,0.0206933262064836
95,-0.0139427833639479,-0.0649345902126335,-0.0388756155508644,-0.071943860971592,-0.0912919311255355,-0.000194977443900127,0.00241755677178509
96,-0.0438015972770047,-0.0671267935066334,-0.0403118281936456,-0.0369307184159967,-0.0644591393934228,-0.0251243380162196,-0.0328548766562265
97,-0.0296190979103351,-0.0327040486191114,0.0119381679039683,-0.0573384384627569,-0.0545812824152468,-0.0192137080945732,-0.0252359898348853
98,-0.000322795085440405,-0.0726037915299381,0.0231773026397884,-0.0650069165042163,-0.049624029187734,-0.00232167134306594,-0.0171869566479427
99,-0.0459446629779083,-0.0447401485150997,-0.0536807281189083,-0.0341466983729771,0.00718191284478453,-0.0217949482280774,-0.0067038415012416
100,0.00217381547679159,-0.0772983085734247,-0.0229408541192258,-0.00375228245485057,-0.0371457155417628,0.0180995500570198,0.00493910832647806
101,-0.0242163677864284,-0.0552969823583732,0.00157799186215665,-0.0173313322874866,-0.0973369098543191,0.00211463029826506,-0.00368140790424302
102,-0.0427024890444114,-0.0128929841100641,-0.00448896102990884,-0.0579949251566071,-0.109645523364843,-0.0106186104906476,-0.0116535943992906
103,-0.0278716793930973,-0.0285190458680423,-0.00972832141876678,-0.0537002139901221,-0.103420941895651,-0.0791929843833874,-0.0583225748991205
104,-0.0255292777703487,-0.0210414912118162,0.0321314399923106,-0.0572823554568486,-0.0840766875630012,-0.0170478562030379,-0.00651445149298822
105,0.00563117733223539,-0.137510926988469,0.00311422815362086,-0.0732014074272137,-0.0103095034053857,0.00919603539271822,-0.00220953239683169
106,-0.0213775069442297,-0.0781815979951801,-0.0410518518799987,-0.0157352886590986,-0.0667106356787067,-0.00835461121073989,-0.0081599543070079
107,-0.0198600926281648,-0.0782057802901958,-0.0170433281944792,-0.0273877280335627,-0.0291766194694825,-0.0261413722535233,-0.00837644853735058
