"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct","overall"
175,0.00244577970737867,-0.0445491458299098,0.0438407075167466,-0.0642323655752922,-0.0278713773209214,0.0417622996216162,0.0436265562200891,-0.0192278964433072
176,0.00359251282062911,-0.0261692139573147,0.0219819099018234,-0.0319333248169497,-0.0555190726859688,0.057878866245119,0.0586157127603779,-0.0181723390145651
177,0.00706024456362811,-0.0125413228109339,-0.0440835565254957,-0.0510007460802245,-0.0714708602488033,0.033761335655679,0.0118094846221915,-0.0343813188166349
178,0.00371807767635925,-0.0450542595159446,-0.0176714159316161,0.0256515936100315,-0.0538035880151822,0.0257701378835695,0.0191477030013,-0.0133727496072914
179,0.0105030825733837,-0.00873391266812092,-0.0592832983678301,-0.0190919736133521,-0.085732399624193,0.0271131912489294,0.027424472781823,-0.0280539248675012
180,-0.00833916896034124,-0.0398547289133774,0.0194649425596631,-0.0863085181684274,-0.0465846064365548,-0.00741859647520135,0.00669217342837862,-0.0326861859725702
181,0.00229457560093693,-0.0485986680264556,-0.00384776747300752,-0.046945311768573,-0.0628861135938518,0.00248393534484291,0.00281814486667856,-0.027916598297043
182,0.0266647478301333,-0.0182280636664387,-0.0143426387794557,-0.0304919674453498,-0.0194277812138531,0.0535137579301662,0.0515971202610189,-0.0108762832193101
183,0.00074532008944804,0.0040415289018256,-0.0352801911289659,0.0108005644845569,-0.0385417562277789,0.0366788319803587,0.0162966417937245,-0.00849635218206679
184,0.0131826471147807,-0.0359484196151506,0.00338263360178204,-0.0144758019717455,0.0152046358413201,0.0529437987566475,0.0222853299770527,-0.00580421728205252
185,-0.0131012476749322,-0.0113088460766821,-0.0273118667142442,0.0115501484007427,-0.0942853767163749,0.0377453240812235,0.0367328126379788,-0.0226362254009899
186,-0.0120684915401639,-0.0155348189013858,0.0115174408469871,-0.0257233194304623,-0.0546040479939098,0.013636052797146,0.0113194310791982,-0.0168636003939241
187,0.024048080701515,-0.029589056529421,0.0139226364536542,-0.0626920298876791,-0.0738608060299712,0.0535649058404479,0.0587064450569146,-0.0223858846899113
188,-0.00561251206702464,-0.0510474861537565,-0.0266323258006188,-0.022348417113976,-0.102201242137115,0.0348751116112459,0.00164681782450099,-0.0373345046997065
189,-0.00400242238706336,-0.0442511680838282,0.0116868555351193,0.0247582478928306,0.00506413393602489,-0.00112262916743837,0.00679151441537659,-0.000147712439633629
190,0.0356652066757592,-0.0422992509765777,-0.0005935668511938,-0.0270090656533358,-0.0466187647901114,0.0494211590056599,0.0578476983703673,-0.0144068922215385
191,0.0346157552674604,-0.0195581335713865,-0.039076273902226,-0.0368256841201752,-0.0703351376983331,0.0210071225761474,0.0384048266490846,-0.0271468498665604
192,0.0376007753591476,-0.0232298685800902,0.00505864236592996,-0.00999811025147262,-0.0805259201326127,0.0675370383120559,0.0738065504699331,-0.0179023271423665
193,-0.00484307489046788,-0.0537065694458238,-0.00450012188782101,-0.0464330704044044,-0.0429159386932021,0.0289195215798219,0.0295810737339137,-0.0305992770830024
194,-0.0134817272300797,-0.0469831838593273,-0.0555737692351471,0.00130390617266021,-0.0134776578096048,-0.00690615294479092,0.00270220893069544,-0.0278050316840203
195,0.00910844909178271,-0.0569120720235385,-0.00243665077424965,0.00842319205041009,-0.067209113802164,0.0135533972213847,0.0204371315256942,-0.021262963405171
196,0.00266714299403134,-0.0649662809802709,-0.0260522315322697,-0.0312019884745107,-0.0819441475366634,0.050404521054871,0.0361690445033071,-0.0385365543232454
197,-0.0156561026546369,-0.0335873612997871,-0.0178667040764316,-0.00444761512519712,-0.0751880935060237,0.00179218220250916,0.0337544357275526,-0.0289505329633032
198,-0.0199173598367615,-0.0316441151488533,-0.045601309384924,-0.00163142037668784,-0.0152926080444046,0.0237129632855209,0.0147629930804408,-0.0233547457970753
199,0.0137188516621393,0.00537358801839299,0.00301603226631478,0.00167029990970385,-0.0566365661392976,0.0498926530719533,0.0600159053655535,-0.0047902341471287
200,0.0114335478125944,-0.0466256124713828,0.0266111647720152,-0.0445677030473764,-0.0731742605805806,0.0252571363753412,0.0291901532393534,-0.0292150328769607
201,-0.00240347911027936,-0.0542045040089452,-0.0553036213289174,-0.03209173470253,-0.110448217840539,0.0347995492256512,0.0381548331757447,-0.0472208705593245
202,0.0248801919587404,-0.0231181269328853,-0.0498365362755294,-0.0243077105696074,-0.021024451597562,0.0666984125548873,0.0478511475702104,-0.0190476553579981
203,-0.0017855495198386,-0.0383260265830896,-0.0178523279450669,-0.0280321275428938,-0.095875207003781,0.0258451491338853,0.0112368568119775,-0.0356515020235832
204,0.00959464672430538,-0.0466381418804644,-0.00438405409029263,-0.0749748699004414,-0.0481080964932624,0.00942154096597098,0.0273531632436853,-0.0323511653366435
205,-0.0255606655557158,-0.0304310178157131,-0.0268394294839918,-0.0244715383842114,-0.138967667785844,0.0157150403687958,0.00417268014636297,-0.0482420988492184
206,-0.00330433962507637,-0.00943931451476489,0.0258639343311282,-0.0048396203545133,-0.059044459483258,0.0609148636353751,0.0232746228518735,-0.0132537738346343
207,-0.0110421258768054,-0.051974082293111,-0.0580963425934601,-0.0384488746075187,-0.0614476784640809,0.0307374771865424,0.0263035775441182,-0.0399546841712286
208,-0.027685918407223,0.0137453261473628,-0.0467680982824254,-0.0204495042741363,-0.0680825627411231,-0.00802197664379934,-0.0101317360666155,-0.0279302213640626
209,-0.00137282087709861,-0.0554602136673303,-0.0274443231918523,-0.012074800599788,-0.116142855663287,0.0186154952309051,0.0138450833839264,-0.0400683231391185
210,0.00111755959854055,-0.030315031132918,-0.0500617527097683,-0.057874077546572,-0.0803407259818845,0.0439085821955321,0.0339558772761653,-0.0414509762362116
211,0.0106576105728111,-0.0270940886889899,0.0507961115132796,-0.022847476824597,-0.0756357532164911,0.0431852189731613,0.030638008539099,-0.0103583462389085
212,0.0196769063739408,-0.0366565743353354,-0.00701651535561049,-0.0185766405441084,-0.0506809383127768,0.0651048314686079,0.0695901014793171,-0.0186021539615732
213,0.00668735088528487,-0.0675060939154047,-0.00188278441924067,-0.030650652195377,-0.0215834857710578,0.0386077814362031,0.0303168126840654,-0.0247282007217342
214,0.0265751602983776,0.00352287354106651,-0.023994420669031,-0.0500547182889344,-0.0351643390015745,0.0630353326109406,0.104007886249523,-0.014104830846416
215,0.00960020549575313,-0.0753286899460565,-0.0546681876663407,-0.0235337480620452,-0.0761105788210271,0.0176162529173014,0.0160846024915254,-0.0402146485186506
216,-0.00519515520336026,-0.0412429338280674,-0.0270136254860724,-0.0125088060524424,-0.0739022690009679,0.0212019935109764,0.0381491351095339,-0.0311464714621238
217,-0.00792380234121728,-0.0557595839017189,-0.0265927264517082,-0.0146832087569632,-0.0837323327957794,0.0325190166738449,0.0155558327233217,-0.0388311819229242
218,0.0276251555041605,-0.00675697667377474,0.0122325501899962,0.0150523228633649,-0.0681072139792923,0.0538553256234005,0.0529219963412691,-0.00259253141449611
219,-0.0239751381547569,0.0420810191529154,-0.00671245616952976,-0.00845556425757632,-0.0545024587397899,-0.00173076311916422,0.00161475061902406,-0.00972889929094259
220,0.00766375413577686,-0.0371412477166845,-0.0212765670154698,0.0397852642941533,-0.0977210577169222,0.00355617069149926,0.00355364576284704,-0.0188206640973939
221,0.0435987087662401,0.00535124273464431,-0.011039338467292,-0.0592904178318117,-0.0841770168998918,0.0902246067105565,0.075833503541102,-0.0233673014400956
222,0.0112408222228055,-0.0101817456939057,-0.021348729398652,-0.0827855669513432,0.000168846426002345,0.0475924743027417,0.0513712454951833,-0.0212090683780568
223,0.000725563456108302,-0.0271913720953454,-0.0121992048475146,-0.0595582500564434,-0.0231955428448834,0.037495475961,0.0408426256478494,-0.024693754116212
224,0.00619805239430694,-0.0595843469843354,-0.0170479093360477,-0.0364086934913772,-0.0848425384474772,0.0336200727823596,0.0463907548975452,-0.0375219809482028
225,-0.021868786133357,0.00306882364142173,0.0113985625281184,-0.0105637678831369,-0.0939192724902864,0.0007268272093853,0.00160033921987487,-0.0183142943924738
226,-0.0132392987627449,0.00347392146557762,-0.0505034058475724,-0.0214242759070151,-0.0220485004475596,0.0148973773710956,0.013303024116781,-0.0203228028948722
227,0.0111956866024635,-0.0328201382144695,0.0188805138849099,-0.0546637204279075,-0.0394513188803287,-0.00033651149893766,0.00757951460731013,-0.0186406402798033
228,0.0213486510945558,-0.0026086593846906,-0.026209538858424,-0.0248160172039244,-0.0389978885783956,0.0514816493240963,0.052191445721329,-0.0139748101828965
229,-0.0164800053031443,-0.0381517245028309,-0.0281014338670928,-0.0129690826272204,-0.110955174185301,-0.00376651089068933,-0.00720564362902064,-0.0339714550532998
230,0.0121337083424454,-0.0398658909148708,-0.0521149975432448,-0.00735400515565895,-0.0956890453517274,0.013148999214456,0.0153154324958244,-0.0333679840689802
231,-0.0183856893687657,-0.0223933579001166,-0.0230864150419867,-0.0723161024132441,-0.0338082488987623,0.0198500368547478,0.00147697482819266,-0.0302946750314594
232,0.00327196687127163,-0.0356911576774578,0.014236080669898,-0.0236821573802892,-0.0419529565451133,0.0160658194759563,0.0317097647091029,-0.0166836140532415
233,0.0207119129670741,-0.0458743057656922,-0.0543393976684788,0.0478627396570982,-0.0961083069816918,0.0469478742315521,0.0563969289479339,-0.0244670003193452
234,0.0125683499594514,-0.000421167268735909,0.0256802392441605,-0.0668021351261959,-0.0788973074702473,0.0527252293963744,0.062020755257269,-0.0201927918879445
235,0.0311903077388207,-0.0324189044198162,-0.0559049792129668,0.00485643473489297,-0.124818237169881,0.0540840196794576,0.0695646382091911,-0.0307375586879055
236,0.00449241352169188,-0.0257723896100346,-0.0163410772940652,-0.0181610881661092,-0.0410123211353159,0.00491623235212046,0.0131418311037359,-0.018680051669025
237,0.0147781672528259,-0.0654635738131833,-0.0149454390951372,-0.0436905034528854,-0.0752845055788846,0.0447077114255833,0.0233686719811879,-0.0354672600164398
238,0.0105246394109543,-0.0729326273680798,-0.0206051982251124,-0.0151040669121016,-0.0845694799306004,0.0252719037141589,0.0212684277152845,-0.0372623314112633
239,0.0269097057469428,-0.0414086220890235,-0.0259085843098791,-0.0412607964561757,-0.0778523251677502,0.0578021765036228,0.0479773053323879,-0.0308795121142553
240,-0.00398830598043485,-0.00236039079593199,-0.0105792821424684,-0.027237254387927,-0.0596769374338709,0.0159437676281399,0.0127415198743169,-0.0191200494447141
241,0.0107342821367258,-0.0497770153631573,0.00998361682773877,-0.0639846581079269,-0.0902526561245728,0.0359003663955631,0.0482525732471651,-0.0319006248368609
242,-0.0119908111903946,-0.0111921241570854,-0.0740711705037724,-0.0417921151270387,-0.110382187351824,0.0428497593062791,0.0319562850872313,-0.0438877718070617
243,0.0132677390759747,-0.0767992892198292,0.0601782181095569,-0.0395865841599447,-0.0880844830901731,0.0305267205085839,0.0349963264881828,-0.0231747328089396
244,0.00732504211862015,-0.0488059088558946,-0.0147267988453215,-0.00487180305735446,-0.109276107808436,0.0218329621720537,0.0177481618690191,-0.0315923856857297
245,0.00853403111426815,-0.0215475292008105,-0.0252003410000444,-0.021134688923721,-0.0268052121761686,0.0212170951686055,0.0151405394909184,-0.0173680210283383
246,0.0217661859116386,0.00290024627269043,0.0326544782171275,-0.0825268165278546,-0.0753266380628133,0.0603302778129242,0.0762656514235909,-0.0176455186510328
247,0.0299454833278488,-0.0337722403321756,-0.0367207786980016,-0.0186967023602427,-0.0596817255515383,0.0948792334543779,0.120386110916882,-0.0186723848132204
248,-0.00730770004362181,-0.0204005841716671,-0.00135954088884824,-0.0603559731407564,-0.114667163729985,0.0152944823155521,-0.000924560586215831,-0.0428306868628438
249,-0.0212599687055065,-0.0402393581267342,-0.032081629047744,0.0091486209737274,-0.0684243779465755,-0.0138631091725506,-0.0248716446534481,-0.0284061482421735
250,0.0349811416467084,-0.0373171705060016,-0.00936366590712351,0.0187911069544273,-0.0524157128379503,0.0420793616806665,0.0568186708247044,-0.00674074095412328
251,0.0270785928731308,-0.0468581129583675,-0.0175224381157054,-0.0539135814582013,-0.0529397133081383,0.0210148692712728,0.00536892565604865,-0.0291552279975763
252,0.0248531349163344,-0.0288232694488378,-0.0132420301504232,-0.049074452656171,-0.0381472002998299,0.0475978795612605,0.049282357385762,-0.0193377197902839
253,0.00437976864430108,-0.0580656481370846,-0.0765564814379105,-0.0491534991503504,-0.0428344762776188,0.0602228498975314,0.0633381163407865,-0.0430366515872517
254,0.0209257535541245,0.0154956367120502,-0.0290257723534266,0.017479802661771,-0.0384002509326616,0.0497537620149152,0.0493998841919511,-0.00486351405082225
255,0.0121338696279858,-0.0284220037041031,-0.0573105238578845,-0.0359473827812004,-0.0419881462313211,0.0297655327674017,0.0445217023285856,-0.0297944792512367
256,0.00924358350959922,-0.0204421765643637,-0.0279298727746483,-0.0254845411259695,-0.0499298718064083,0.0572939380615645,0.0536331250020799,-0.0199053701174232
257,0.0229999075623393,-0.0355091907163852,-0.0402585232738014,0.00626911731366253,-0.0344417455725446,0.0511148787135612,0.0473007054312601,-0.0110041718473733
258,0.00196454984839942,-0.0258613995734244,-0.0285547718962786,-0.0422720427372,-0.0406265075026653,0.0083384548382377,0.0100708810572508,-0.0246547823245308
259,0.00188378132494098,-0.0277674860450908,-0.000256120922106251,-0.0381663549701753,-0.0492526142420543,0.0331250688392556,0.0319155167645828,-0.0191004874493247
260,-0.0294759749820735,0.0140636053943169,-0.0439397055522124,-0.0640021347442996,-0.112978363791713,-0.00665641895213747,-0.0177362892197028,-0.0478118603243741
261,0.000918255000943509,-0.0650296156344735,0.00242491753384738,-0.0226870031957259,-0.0639399383405774,0.0452072300296218,0.0538621241404607,-0.0281726794397608
262,0.0071145080923044,-0.0409546738464511,0.0228630040537844,-0.0261404858095519,-0.0598577571932584,0.0395353737842,0.0301057378037169,-0.0179406364304099
263,-0.00251280143214043,-0.0227411360734823,0.0266556391297735,-0.0201427823534539,-0.0484242756790126,0.0181828065666505,0.0189781485990881,-0.0176365818234487
264,-0.00773699334307391,-0.0479327155866422,-0.00522292306420305,-0.0826797806683263,-0.0681764119479136,0.00466015572361091,-0.0135870917697045,-0.0395625777656446
265,0.00505677458868253,-0.00358157398630192,-0.0380350246788606,0.00927646922875466,-0.0314090596084569,0.0683354216293152,0.0778276080980343,-0.0118537332442258
266,-0.00767715820269074,-0.0324323158393387,0.0254324652018412,0.00695759346080094,-0.0198190739729965,-0.00407615506921578,0.0175246245643226,-0.00385634584069133
267,0.0280824046698345,-0.031524895974009,-0.0223533000062903,-0.00628329711188313,-0.0407776481971792,0.0582228486651981,0.0441602781051496,-0.0130808554193958
268,0.0136049552615994,-0.0634430192143498,-0.0519264024227568,-0.0165969131975605,-0.0371364880684001,0.0554548418623253,0.0579673000590346,-0.0264337209563389
269,0.0104281669858925,-0.0329703019634989,-0.0305220947798504,-0.0411204687629307,-0.0063650651472355,0.067739661593373,0.0432274409786248,-0.0180714294715343
270,0.0111296576624142,-0.0316711769180668,0.00759865332353074,-0.0323979570604995,-0.0608822187215435,0.00412356191173511,0.00697600759335063,-0.020305705700592
271,0.0120336172901709,-0.0274463942151615,-0.0381118066113433,-0.0103909770473689,-0.0727801767226699,0.0548770022086398,0.031417861383107,-0.0275041190186812
272,0.0161744695806882,-0.0428269300563365,-0.0122153434447124,0.00178342211600549,-0.0924037818690994,0.0395839042970605,0.0515773386518784,-0.0239483174969011
273,-0.0020660491514019,-0.0280208190852615,-0.0483048969451222,-0.0238361345771853,-0.0991983145108065,0.00459067487212441,0.0193128947451168,-0.0396035732179619
274,-0.00669000842203318,-0.0919289064244105,-0.0159599127966627,-0.0607631811445835,-0.0571084757554545,-0.0124281818135625,-0.0234400415120356,-0.0439285174302459
275,0.0131215088677025,-0.0266353016466365,-0.0270198872601249,-0.0499380523593836,-0.095274341822715,0.0680459365511131,0.0673864805862521,-0.033840500233399
276,0.0353071924403499,-0.0386800295487819,-0.00604379400082328,-0.0778304382049649,-0.0754955318101154,0.0340785487020273,0.0289372059906288,-0.0344470515900259
277,-0.0177747636243597,-0.0403715837842511,-0.00221222930865728,-0.016328503815794,-0.0139127096624798,0.0210138627251873,0.00974462485042439,-0.016050069145161
278,-0.0177523962534184,0.00422337000112578,0.011386687083498,-0.0660830733887272,-0.0607073381474958,0.0222837172072731,0.00891994106572076,-0.0224860661093935
279,-0.00385074919981182,-0.044437599571779,-0.0369775730588157,-0.0370440482477932,-0.0576249331411627,0.0095594658043198,-0.0113118956476441,-0.0366085826392075
280,-0.0195267197188609,-0.0231820477405001,0.0234922366017081,0.0152226186394408,-0.0871272654746669,0.0124150620181865,-0.00533089039767295,-0.0171722669509914
281,0.00714572690868649,-0.0357674132916644,0.00456110757496821,-0.0913167725913807,-0.0333547174805106,0.0477296467480263,0.0322425123795525,-0.0267050490767845
282,-0.0206082000627206,-0.0505423282221011,-0.00406371458614899,-0.0400454124783712,-0.0493515091264551,0.0175071396060059,0.0269435794502616,-0.0315350103997816
283,-0.00095739117627397,-0.0437459010804123,-0.0473454928848519,-0.0452979443364349,-0.068442508206722,0.0134520118313544,0.0145140941301983,-0.0395780618776039
284,0.00470243355906758,-0.0474401012064734,-0.0189571392857899,-0.0063738935379748,-0.0833345578882692,0.0413261748048552,0.00830111989840252,-0.0321933246384735
285,0.0194990222226642,0.00853177160141433,-0.0257883106424049,-0.0525144037067015,-0.0481360423830083,0.0456824694611089,0.0509095853669453,-0.0224947030082396
286,-0.0278678455449707,0.0182141621262791,-0.0320998343864733,-0.0997627298413639,-0.00324513105892704,0.00225025912704636,0.0398989724061745,-0.0297164008963804
287,0.0247618464178246,-0.0259053017879743,-0.0410617275930317,-0.00860563134797535,-0.04038042309964,0.0555667149864908,0.0541237897700612,-0.0144841316001026
288,0.0147499575830492,-0.0397885919919906,0.0297584455585373,-0.0855065904443705,-0.0867632204595287,0.0370864437876808,0.0579697285498666,-0.0346211491027107
289,-0.013919276827745,-0.00429206056098413,-0.0433489985271689,-0.0318520024504071,-0.0370877987397312,0.0116024207338756,0.000454808393667384,-0.0250516992374664
290,0.00844244930218797,-0.0584050239809554,0.00944257315328875,-0.0188098451132397,-0.0469932384281478,0.0274018223563406,0.0267713678967798,-0.0174493668582371
291,-0.001799701204038,0.00294941602351602,0.029108660795489,-0.0686185684327743,0.00858686283947563,0.00188470623199399,0.00339889211152168,-0.00387027775660076
292,0.0172969150567819,-0.0490003055276999,-0.0151865090684389,-0.0299071988289459,-0.017996094023245,0.0390293692053327,-0.00606730071336765,-0.0196505343314231
293,-0.0100871696633644,-0.0177416987744762,-0.0238425152541321,-0.0258674484686665,-0.0907988145433272,0.0134444960028784,0.0373514698461386,-0.0325702023049422
294,-0.00398539230605283,-0.0571860331042874,-0.00338430128251521,-0.0180871729382446,-0.0151253306475859,0.0328972642341823,0.0439093084365045,-0.0181255618156963
295,-0.00429138692002498,-0.0604077122771706,-0.0374868138807909,-0.05022570419956,-0.0269995125803376,0.0386890037047557,0.0356919281519512,-0.0355460142672763
296,-0.0096793254436507,-0.067883916078761,0.000425426962680359,-0.0177506225021591,-0.0217083776374496,0.00536554036138387,0.00955774910086694,-0.0236513016471355
297,0.000739546627696847,-0.081057716020061,-0.0197960221211868,0.00568415563076022,-0.0835380385818124,0.0131620023442686,0.0194367724932892,-0.0354664086436123
298,-0.0119954195390743,-0.0369684933700939,0.00587567912263298,-0.09013657310585,-0.0636672720735857,0.0188334829155227,0.0334958869067412,-0.0364701297859944
299,0.00696751024481217,-0.0409023711860665,-0.00489983702546135,-0.022903103429173,-0.0622331872770583,0.0167874141490634,0.0147206993999858,-0.0219503326615884
300,0.013493422035456,-0.0456716479766566,-0.00732817108321085,-0.0000247583784552252,-0.0837332028894271,0.0610201790181894,0.0429278575689794,-0.0247784923653606
301,0.0149186915763111,-0.053481831351713,-0.0338720531284864,0.00634318224491739,-0.0806518103883334,-0.001972565843328,0.0358264076834249,-0.0279613503082126
302,0.00558943062468389,-0.0502383603226715,0.014665203863907,-0.0270543968875801,-0.0952983160916622,0.0244520819603823,0.0189488990100076,-0.0314911119630858
303,0.000543007550761955,-0.0499315149565971,0.0578762514093545,-0.0699563795595705,-0.0646670953498873,0.0216904772218081,0.0272591757492118,-0.0257964982696642
304,-0.0117559904505879,-0.0428550373342364,0.0469210481981907,-0.0026013656110824,-0.0160094318706288,-0.0148884772201009,-0.0164653159060256,-0.00362504267451372
305,0.00297367999219813,-0.0143862483554534,0.0291513945056041,-0.00931782989420935,-0.0823200978306733,0.0438574904830566,0.0461645301552463,-0.015570866276213
306,-0.014780305172602,-0.037321692505451,0.00518285825216999,-0.0796318124311058,-0.0251157928130112,0.0253484684412779,0.0229465920154908,-0.0311531384480135
307,-0.0207860495727862,-0.0306341262413941,-0.0647551367110653,-0.01923450017402,-0.0301505685458329,-0.00364307361812329,-0.00547487894377703,-0.0275490065131044
308,0.0232015934437933,-0.0225560228544886,-0.0357678022786565,-0.0391067145537678,-0.0293265527067578,0.0275668624110808,0.0260934180284312,-0.0228139550141255
309,0.0252436498954014,-0.0321935525426854,-0.0146885346965549,-0.0321651080572318,-0.0847736312868744,0.0408272210333281,0.0359880352748395,-0.0297409128881379
310,-0.00483890212656735,-0.0162390958367491,0.00996288439674353,0.000797258862059252,-0.0591894650531559,0.0380290378680115,0.0320469214641163,-0.0187671880286243
311,-0.0101702836153683,-0.0244901323552327,0.0172883853021682,-0.0394789079055739,-0.0893771327334866,-0.0143181737258167,-0.0390527819143005,-0.0252432502024386
312,0.0177051745189405,-0.0233364743092501,-0.00563522864853364,-0.0474598227662456,-0.103827838974984,0.0169383761663872,-0.00118317840541377,-0.0339033037768366
313,-0.00171094348335402,-0.0211844678714485,-0.0600745562878865,-0.043965581847696,0.0132661862508509,-0.00106176183673007,-0.00281287190180923,-0.0235639944677036
314,0.0314847898970166,-0.0585972208434501,0.00906355186122026,-0.0259816199145106,-0.114830964197258,0.0359155319162849,0.0335596280011167,-0.0318584536212038
315,-0.015540256157581,-0.0162449310038179,0.0116787872863288,-0.0206752429028168,-0.025246603377037,0.00565875878971447,0.0116438094059626,-0.0124971237289644
316,-0.022714806304689,-0.00905766982194227,-0.016816420707451,-0.0124812969575922,-0.0404487370964781,0.0181696275246442,0.0156759163176677,-0.0153583637773291
317,0.0366683674837158,-0.0489116714262843,-0.0695730187617944,-0.104919435486178,-0.0847134660018419,0.0454688804264634,0.046744925712272,-0.050649601323769
318,-0.00737607482802857,-0.04140282759377,-0.00157423151556568,-0.0404213294804847,-0.0731674122429613,0.0557507040606702,0.0220301934174618,-0.0256861446451774
319,0.0310644793411572,-0.0661013933161402,-0.0510623365904655,0.0570967919115575,-0.068411408330512,0.0810322099068199,0.0742169813778372,-0.0190007513305446
320,-0.00100092523667447,-0.0332437198700719,0.0709876085500198,-0.0006365843674489,-0.0518208002001463,0.0273044429624709,0.0206641105826953,-0.00335510788819068
321,-0.00662806461132441,0.0190568608555256,-0.0406028026002563,-0.0355809168299124,-0.00196476266883039,0.041830781122217,0.0339127649326154,-0.0135748823630931
322,-0.0109968535036318,-0.0186230183278825,-0.0655531031363273,0.0328427071264648,-0.081212693398843,0.00483938979836111,0.0103673930684205,-0.0290031508685764
323,-0.00385801137995533,-0.0285024439851459,0.0251196372000035,-0.0278888123858873,-0.097969426230511,-0.006337906166374,-0.00779384851248557,-0.0221261898301962
324,0.0152342034652839,-0.0613193227592555,0.00513213450682426,-0.0676937308663609,-0.0347110919324546,0.0350771102291197,0.0291813121039198,-0.0289126415175567
325,-0.00441540833346596,-0.0398999794233201,0.0197197131652613,0.00250159489473203,-0.0703630366767365,0.0173498694886673,0.0177660508153789,-0.0176980372064537
326,-0.00164120459803729,-0.0360995186043944,-0.0251432312752936,-0.0390468877964302,0.0200018820035783,0.0181566891257277,0.0192410009878057,-0.014070010408389
327,0.0145198598731161,0.018574689927504,-0.00490810162970712,-0.013209801211455,-0.0552278890846369,0.00126226606165569,0.0277832542682139,-0.00709990509135472
328,-0.00702344334930739,0.000154942203644662,-0.0483204968701884,-0.0559223764114372,-0.0874119879902014,0.0279944330972597,0.000763591743917963,-0.0364912531951615
329,-0.0227879497411608,-0.0773273210377708,-0.0151335601246887,0.0111144903266484,-0.077637126160501,0.00670910511236361,0.00238256972736565,-0.0350215921989018
330,0.0044918702647573,-0.0204728191744491,-0.00401934325362149,-0.0542766173334495,-0.101634295962449,0.032927130536055,0.0646840830460714,-0.0332774092339369
331,0.0121071830615379,-0.0325447725771456,0.00381468685686884,-0.0207008776114995,-0.0873201843074684,0.0589076223158429,0.0474053540398402,-0.0232847334383964
332,-0.021237269828647,0.0132875269121868,-0.0392372832734116,0.0187867474728848,-0.0755367801250697,0.0173496922515454,0.0187204530416528,-0.0211502216867599
333,0.0179483141268287,-0.048842394435866,-0.0164257431701045,-0.039251376157101,-0.0833545373362919,0.0457817258027636,0.0458736456838443,-0.0343617476399928
334,0.0199151568865999,-0.0276944727639747,-0.0434044206925725,0.0390742659634672,-0.0711129199887345,0.0275622863808416,0.0373450648374616,-0.0156031492495079
335,0.00830647917512523,-0.0204393842011128,-0.0492816490137643,0.0185156418505552,-0.0849816831445978,0.0109838439970182,0.0747268310829932,-0.0236006624249213
336,-0.00802590217210569,-0.0040414832268591,-0.0459187605718649,-0.0841446787108858,-0.0233491998396601,0.0556938699152468,0.0117481467738904,-0.0290073118981352
337,-0.000568368764985165,-0.0447792357626616,0.0450953027526959,-0.0485265031261307,-0.112484704122883,0.026438701744232,0.0334414377816483,-0.0380726559378669
338,0.00239218540732029,-0.0578820180484867,-0.0632030690321339,-0.0123189311857484,-0.0917032870562624,0.0185906946832077,0.0166365737091894,-0.0399423338218979
339,0.020117816998563,-0.025439380059159,-0.0108915191333282,-0.0815333733082805,-0.0532282724132826,0.0496734636589122,0.018897744658235,-0.0253249664434206
340,0.0228692947492931,-0.109804325435757,0.0216854542589754,-0.0798710076281242,-0.085119548000414,0.00937806171976792,0.0246419025821917,-0.043428376170434
341,0.0221300652574304,-0.0381080283942028,0.024605066297794,-0.0267674096694759,-0.0408497930454846,0.0364843589305106,0.0293592299574383,-0.00982488220990471
342,-0.0414363382994096,-0.0248981176984928,0.00687590926396014,-0.013430381085129,-0.0492183835144809,-0.0104516529718945,-0.0289217624814371,-0.0241754767640265
343,0.023296951639041,0.00165771207851563,-0.0343829462682386,-0.025019380749588,-0.0468477762482408,0.0568053366458286,0.0388934914404346,-0.018395329111834
344,-0.00165998813444576,-0.0163838145036917,-0.0262841338252528,-0.0597202888132268,-0.0763976197054861,0.026499436264534,0.0327280425749862,-0.0343249178594654
345,-0.0130283908342161,-0.0648138997566384,-0.00921910388114285,-0.0296909938765028,-0.0409190135238207,0.00676731291605617,0.00529233905425181,-0.0291729804444908
346,-0.015232535025015,-0.0155869160824696,-0.048654224315598,0.0175651957486509,-0.0607991023485475,0.0332644990625953,0.0359376851248271,-0.0196617548189787
347,-0.000913537658295022,-0.0210802334206365,-0.0222474590984163,-0.0112567262308621,-0.0915994818188002,-0.0158906372815627,-0.0170328922591592,-0.025124342791206
348,-0.0296407777435478,-0.032967188202371,-0.0261176941927107,-0.0407584089727411,-0.0305003118342841,0.00220787563860667,-0.0216364662252947,-0.0332258979221264
349,0.0250168902899409,-0.0523665309952196,-0.0279966321787305,-0.0582604480533969,-0.0802196085940927,0.0235809461641405,0.0338441855927994,-0.0358920865307807
350,0.0010995082989551,-0.0286373943635378,-0.012283717002771,-0.018696626067518,-0.0696677317076967,0.0279367658603819,0.0245338083390197,-0.0241436303906543
351,0.029307664422174,-0.044959758063327,-0.0166672916553493,-0.0631774210295157,-0.0555052706576487,0.0149396075522984,0.0132111747570906,-0.0280379351687566
352,0.00871108972378812,-0.045843735572207,-0.0108902544514383,-0.00675773465661678,-0.0761626586121025,0.0215755593909744,0.0195416478922608,-0.0250208144140432
