"L3_Q1","L3_Q2","L3_Q3","L3_Q4","L3_Q5","L3_bottom_decile","L3_risk_lt_5pct","L6_Q1","L6_Q2","L6_Q3","L6_Q4","L6_Q5","L6_bottom_decile","L6_risk_lt_5pct","L12_Q1","L12_Q2","L12_Q3","L12_Q4","L12_Q5","L12_bottom_decile","L12_risk_lt_5pct"
-0.00633627864405435,-0.0249065028290307,-0.0486098056311419,-0.0230361636225805,-0.0151989325429823,-0.0114953171974928,-0.0261544984168434,0.00902580616791198,-0.0599990883276194,0.000443176714007759,-0.0384658505913156,-0.0600705860255391,-0.00928033162604014,-0.0192240952497598,-0.00364206354683794,-0.018912259956089,-0.0375117340812853,-0.00222414239203006,-0.0692594206000972,0.0325296926453436,0.0337325857641999
-0.0235160430084546,-0.0123909416353188,-0.0246718260337173,-0.0704662258112092,-0.0209579117383952,-0.0291154131466319,-0.0321517087698646,0.00349761585311652,-0.00219273267449444,-0.0350930835086992,-0.00795562627591617,-0.0437116873162176,0.0171808827895897,0.0196400468961473,-0.0346179577216132,-0.0033446357608761,-0.0560362660632875,-0.0715417258544683,-0.0438141477013831,-0.00136198238441287,0.000689872275361408
0.015871492312104,-0.00466323642495534,-0.0227605285544158,-0.0403565404790075,-0.020189515613436,0.00861731288511654,0.00927121562246459,-0.0507736522219071,-0.0136428015558703,-0.0199980731392521,-0.067695554674114,-0.0664011715213857,-0.0349720837061417,-0.0408609011612726,0.0019496481057967,-0.0321730972295233,-0.0322117845036215,-0.0285574925349783,-0.0617216810155607,0.00480048565307558,0.00570602652010502
-0.00537587374070903,-0.0000268735905944867,-0.0122816454494213,-0.0344245773925736,0.00963843003812304,0.0221295780482526,0.0263549206424002,0.00842126858910109,-0.0838227680556417,-0.0731818371263523,0.00703054434498873,-0.0368756036336436,0.0157471582024641,0.0201483618478052,0.0130647494769296,-0.0126181919248242,-0.0199060876942078,0.0174148232233488,0.00633473348246261,0.0214829029787872,0.0443481033773198
0.00434132563954041,-0.0161464655475706,-0.0145872758786096,-0.0158394812867855,-0.054050618287192,0.00406484161658195,0.00582272279228621,-0.0190724587797591,-0.00776178994125526,-0.00842165275949343,-0.0396851298895491,-0.0076783318895568,-0.0234983338992519,-0.022579927541768,0.0158559845181803,-0.030468177054089,0.0211903079710145,-0.0330901354561049,-0.0915073258161738,0.0171866489486695,0.0368565497565489
-0.0113988519712961,-0.0354405087600044,0.0324110616341265,-0.0067620017275539,-0.0470732498090332,0.00879042064407921,-0.0042552297120453,-0.0068430491993841,-0.0536037950057923,0.0158758130830236,-0.00811827467112541,-0.0396881809806046,-0.0313036274124065,-0.0108414432551356,-0.00285074293492361,-0.0585353025269228,0.021750985232791,-0.0289012397789114,-0.0556336050879501,-0.004075308555426,-0.00442365804055872
0.0117297077387845,-0.0265205707338348,0.0141408461558789,-0.0888135318740735,0.0000335624534937851,0.0431020590974339,0.0175709849090432,0.00371957844063599,-0.0480340267570247,-0.0586936756399477,-0.00083017170868277,-0.063115895404042,-0.00627780455601091,-0.00469997528415207,0.00219143210763947,-0.0274229391274966,-0.0587596545758107,0.0175277818505518,-0.0171908551725931,0.0229318656306268,0.022313588554448
-0.0286665277853147,-0.0304467439310511,-0.0178574577162132,0.0527475442427916,-0.060343279110698,-0.024909468615288,-0.018482887524476,-0.00463881672054959,-0.0143833506400432,-0.0146412085634965,-0.0621785816253969,0.0270510583939018,0.0164704982570949,0.0114033199664404,0.00431585512301812,-0.030961579028268,0.0373630181968454,0.0201567319040889,-0.0765786022440795,0.0140366821847015,0.00230773116767509
-0.00635046810271633,-0.050906199887402,0.00601051847661521,-0.0420740330338556,-0.0541982602656589,-0.0132465959613549,-0.00532834396929018,-0.00957590374596481,-0.0225303569741677,0.0100407161903263,-0.0359741682621551,-0.0857055494198231,-0.0349781614492472,-0.0296502869671302,0.000395192031266062,-0.0448489438127231,0.0175981656589502,-0.00284212729546976,-0.0692221784724549,0.0522814344588753,0.0451102620558964
-0.0232453357341712,-0.0827882743789428,0.0186134549160289,-0.0829107428400552,-0.0850958336156513,-0.0138020510329768,-0.0139460821463852,-0.0220543820781973,-0.0212093622549736,-0.0292734430030375,-0.0238720262709924,-0.0182250598461507,-0.0073921511789905,-0.000824394563223751,0.00624887021362892,-0.0643934040936791,0.00439934619661875,-0.00743019906631812,-0.0627164890760842,0.0787810501397216,0.0655288000724658
