"replicate","cancer_Q1","cancer_Q2","cancer_Q3","cancer_Q4","cancer_Q5","cancer_bottom_decile","cancer_risk_lt_5pct","other_Q1","other_Q2","other_Q3","other_Q4","other_Q5","other_bottom_decile","other_risk_lt_5pct"
226,-0.0238541627322262,-0.00798031017308594,0.0159044765991425,0.0253825906783472,-0.101025391011211,-0.0157767604262132,-0.00786698300025955,-0.0106887560661185,-0.0303277231886907,-0.0379393015220419,-0.0615268488868804,-0.0118879747639302,-0.00114709059358223,0.00858180957392775
227,-0.0168843285786646,-0.0530138738624979,-0.0110990043194374,0.00215094371914795,-0.0613149866281432,-0.00246817172463069,-0.014573225020632,-0.0469461680447027,-0.0296622541407281,-0.0119420930446271,-0.0396536529847122,-0.0162818372116876,-0.0382549654751147,-0.0580937245680962
228,-0.0155314399312758,-0.0155019731515664,-0.111120516503025,-0.0471937940668569,-0.117171311014991,-0.0135209630599761,-0.0118911940641685,-0.0407799848821716,-0.0245538983558801,-0.044835384531818,-0.0509747725717143,0.0275810083923997,-0.0410647018785296,-0.0160065334453605
229,-0.0220718245976665,-0.0726137560746814,-0.0374606630699089,-0.00687314712610851,-0.0982030047472153,-0.0101330950933644,-0.0361343020366468,-0.043138731537756,-0.00616011859053944,0.010087679752107,-0.0501070951232642,0.00353652371832584,-0.0293788196840691,-0.0270255748244521
230,0.00572530248680434,-0.0150448418922456,-0.00178524265761817,-0.0596942949126563,-0.0311389139072711,0.0297326146896054,0.0245971974372166,-0.0304722672964054,-0.0074494296204541,-0.07229336664248,-0.0785939018578922,-0.00999442637411234,-0.0106200432217969,-0.00278071475701173
231,-0.0240557524723915,-0.0524260829210488,-0.0225829667964961,-0.00394412814962175,-0.0439062106189586,-0.00919490492026424,-0.0120858714475125,-0.0352682144765157,-0.0226570292833482,-0.0368711608074824,-0.0645034396037133,0.008551176136205,-0.0217449953882747,-0.000273876913166604
232,-0.00195222610432212,-0.0127128364766744,-0.0339296457633169,-0.0227364314832652,-0.0444188965942216,0.00696397808060149,0.00857076390703056,-0.0563129011290766,-0.00631693138429405,-0.0235207095471297,-0.0785274912298304,0.00990007999696726,-0.0211045325217373,-0.0226903534321948
233,0.00413076079073371,-0.0507814642146336,0.0217044730457022,-0.0754829893668588,-0.0590883265167712,0.0337880255454806,0.0158932741185265,-0.0545330399318656,-0.048153864732486,-0.034748399403067,-0.0723520205361319,0.0132071034482198,0.0220135453224087,-0.0140658062147535
234,-0.000330276732175311,-0.0466948275247933,-0.0266083707810548,0.0128641402614498,-0.0945615080179106,-0.0300225599500651,-0.00387804905002406,-0.0181610082646739,-0.0258320535006604,-0.014603429618422,-0.0661765270714896,-0.000673480880690303,0.0023428620313513,-0.0022605691618606
235,-0.0053049287328363,-0.0238675846825074,-0.0376365918515234,-0.00802702532204735,0.0116607788668467,0.00500727713901507,0.00285089779964715,-0.044971767514259,-0.0380073342259101,-0.0318406075818862,-0.0249724488805518,-0.00519561239950593,0.00764927899536653,-0.00341799834047835
236,-0.00640400782777489,-0.033062325249808,-0.008636283074204,-0.0726129660970137,-0.0364082691602228,0.0073865101738695,0.0381828891910904,-0.0478928224689889,0.00740953186657096,-0.100130835906734,-0.0201318621835339,0.0111547994977317,-0.0437199777022539,-0.0248995026326099
237,-0.00325460017133211,-0.0677321732365443,-0.00894488033134699,-0.0150184440608024,-0.0339674983905361,0.031739842495024,0.0303903391483475,-0.0251576709663219,0.00596446525758174,-0.0553579994110664,-0.0529022156459491,-0.0115895320561984,-0.00751552027294726,-0.00848082076237815
238,-0.00264436828989614,0.02170479766416,-0.0790867465544896,-0.0783774902079665,-0.0409360971483376,0.0506030612618667,0.0524081910237555,-0.0362599777531853,-0.051201870578786,-0.0232805846464018,-0.0436421122378637,-0.0068075021356772,-0.0346362569240336,-0.0351021767784107
239,0.0101665075494544,-0.0644664979802122,-0.000157918920701022,0.00204262724868373,-0.0833909403006739,0.0148545532267134,0.0468554477684254,-0.0192229085369104,-0.0249332905283986,-0.0170196937035543,-0.0689651022429025,0.0122832090163593,-0.0419542635599466,-0.0493606074578571
240,-0.0190047570775976,-0.0133879465544696,-0.0500683819646565,0.00331137494802036,-0.0537792148994687,0.0281653791780963,0.00626075303647583,-0.0330372623513785,-0.0189830563630815,-0.0292015528755417,-0.0661921899493595,0.0000406490259329956,-0.0366106818954522,-0.0189061084175677
241,-0.0533355947145761,-0.023616128154753,-0.00866039191011445,-0.047507878710377,-0.0327859991944379,0.00316731071004794,0.019221593047039,-0.0247429409561066,-0.0196075020729672,-0.0356214945158098,-0.0602594237209247,0.00501769948129353,0.050883582735726,0.0494281673948413
242,-0.0130920288734811,-0.00477150098200373,0.0135873059650302,-0.00394220356921257,-0.0375396345041308,0.00040299714990337,-0.0239371893267235,-0.0201340302673384,-0.034919570860742,-0.0312799176879109,-0.043430139041904,-0.020887069988865,0.0236906561554364,0.0567220859524257
243,0.0266283012194422,-0.0303650390391096,-0.0140455808415821,-0.0380598440847284,-0.0546935966077203,0.0268529806497252,0.0200551101797581,-0.0618530390589078,-0.0421718502062764,-0.0414372506036375,-0.0340445202291354,0.019117778269584,-0.0492217474997797,-0.0541622572332533
244,0.00674688468042368,-0.0708489517765163,-0.00218501520393494,-0.0385773672433972,-0.0133447036803789,0.028328912777277,0.0285568578373039,-0.0232476269109252,-0.0565084009527147,-0.0457054274786833,-0.0350388522661982,-0.011389647815365,-0.0671585051900496,-0.0432710024595873
245,-0.029326363167767,-0.0345294263553115,-0.0158127099763295,0.0248400579937936,-0.0520614203122008,-0.0118687804963882,-0.0118377145285231,-0.00229618264175287,-0.0150217490917438,-0.0373224361132769,-0.0695820928295684,-0.00387913691965645,-0.0011128958950425,0.00508011274183366
246,-0.0419492249847342,-0.0315645314064751,-0.0498651669915377,-0.00762021411552144,-0.0552185655588254,-0.00555700899662245,-0.00336526709789173,-0.0436261298069698,0.00852843386079259,-0.0409682165744658,-0.0366626894649471,0.0137172599178307,-0.0451225404744268,-0.0379820326625263
247,0.00459310696927066,-0.0497469645335628,-0.016463721951001,-0.0418510168031475,-0.0828601892327889,0.0164278744314832,0.0169843243166355,-0.0360413409033085,-0.0462108384789376,-0.0375082860826376,-0.0389935463088807,0.0147950780750643,-0.00351760152078072,-0.000273307069724713
248,0.0290128321577491,0.0172893727233558,-0.0110898351507953,-0.0549321146427062,-0.0526016497289823,0.0323783408387663,0.0322588182817769,-0.045760353626472,-0.0466495969963796,-0.00420910877581293,-0.0222941443068955,-0.00667001815226523,0.00938190566145243,0.00922062806850481
249,0.00323479181595723,-0.0592631563289554,-0.038925912105944,-0.0444028613644702,-0.0568457147634892,-0.0283705365136209,-0.0263276264057954,-0.035824541227078,0.0111268652808223,-0.0397732125908992,-0.0843421940031229,0.0206802113747396,0.00818299883732307,-0.00046981914955585
250,0.000579860375857048,-0.0401081992370353,-0.013595159300818,-0.00134851331201605,-0.059045814528326,0.00307879071549146,0.00256288214749972,-0.0213637568185944,-0.0311043258391207,-0.074570896927364,-0.0202287758451816,0.0219827988512168,-0.00479084248382447,-0.0105007172716345
251,0.0104317449236499,0.01857227953279,-0.0525897481100475,-0.0483749135003289,-0.0354369835582843,0.0179828396441041,0.00989609062984211,-0.0585198835743065,-0.0588307584935136,-0.0577080331247521,-0.0403487995295549,0.00528278471940254,-0.0763921196667759,-0.0558618038286875
252,-0.00488985940617091,-0.0588747329884252,0.0450852303106594,0.00407458648084252,-0.00396518353794428,-0.0322083835079873,-0.0410068119715597,-0.0563827239567796,-0.049035609274798,-0.0384447519565657,-0.0487076175964955,-0.0264508285653888,-0.000839638329204417,-0.0255868880696628
253,-0.0193522917069829,-0.044402827295983,0.0380072457990914,-0.0361028612676882,-0.0149024082929075,0.00634396724681786,-0.0111638755004335,-0.0309310973832874,-0.0293062001255532,-0.0451936049004383,-0.0357423498297096,0.00415846821532721,-0.0414510500955481,-0.0421194920219281
254,0.0284739603853084,0.0109206212232444,-0.0470152256683224,-0.00606350320005467,-0.0221086777361981,0.00254578698636566,0.012382188300146,-0.0335306494996448,-0.0316862345809815,-0.0239015056436678,-0.0744865159540906,-0.0125242331017598,-0.0658148537070477,-0.0348017296301228
255,0.00716025344435996,-0.0172469387541843,-0.0277557900913563,-0.0834363817541773,-0.0693381173575426,0.02978870534904,0.0339113665333333,-0.0646348608014052,-0.0441616948716048,-0.041143159792628,-0.0400289877363553,-0.00187702882793993,-0.0719417334748101,-0.0855493283323849
256,0.00669576322410666,-0.0679660005733665,-0.00694227224608177,-0.0065030324219687,-0.0346557305203537,0.00929204285440578,0.00914843530960523,-0.00407764168398213,-0.0314624798046114,-0.0670318251549831,-0.0595279189594818,-0.0000174907747961389,-0.0113496503635592,-0.0432696565420584
257,0.0065432200448339,-0.0262934994207492,-0.0665087758883136,-0.0215594058795106,-0.0184302517998262,-0.0321088253126416,0.0149169578612765,-0.0777835490560722,-0.0044499075800704,-0.0619521676692006,-0.0646618253171373,-0.0030738653718056,-0.00732017872416457,-0.0180113720201657
258,0.00198464321960464,-0.0291534814447468,-0.0000194424406584626,-0.012747633910799,-0.00717820025356397,0.00781582443040295,0.00964705966802149,-0.0193387474143029,-0.00960736540694866,-0.0678286892058853,-0.00958886350257368,-0.0282789780153283,0.00727491315004603,0.00223064398134563
259,-0.00110099963332635,-0.0607743415667163,0.0255757618598409,0.0520155701908954,-0.123136732883685,0.0218389399877407,0.0377252589040619,-0.0419096941993036,-0.0228897813670626,-0.0612838167351517,-0.0148301066069035,0.0270714435201787,-0.0246925593963718,-0.00266606069340129
260,0.0402006822578555,-0.0513270152894541,0.0431741724031354,-0.0589371358004327,-0.0855320079740796,0.033598251392451,0.0692310303464506,-0.0302885940519617,-0.0257860642490348,-0.0565809145099422,-0.0119515731664232,0.00104491502962614,-0.0110195277186739,-0.0157361361870769
261,-0.00849774004761591,-0.0438265990988787,-0.00557838992073914,-0.0308225888907198,-0.00870299470950348,-0.00790545302808195,-0.00815498098467758,-0.0950056686274966,-0.0382767129154617,-0.0876768650699965,0.0105125092721601,-0.00845452094707866,-0.0943815879420745,-0.095604631626878
262,0.0350812091476943,-0.0640095454009099,0.0147321170412844,-0.0825172798113905,0.000857538850461859,0.022059449045389,0.0406457062002321,-0.0682878107191061,0.00988781830095646,-0.0423443935283784,-0.0388716158515195,-0.0128182246531287,-0.020729295445085,-0.0585544058533158
263,-0.0202782036281838,-0.0301998340843052,-0.000273140033365094,0.015904094749866,-0.0300660889684055,-0.0198571887906589,-0.023316436886419,-0.0397289021212345,-0.0449415601197762,-0.034464878580823,-0.0287575082168942,-0.0315452973717573,-0.009945634889924,-0.012118116810643
264,0.00121874182565419,-0.0252318105247104,0.0459627634304959,-0.0350075376974754,-0.0259183259586262,-0.0138133143200834,-0.00983420889339115,-0.0665472370312204,-0.0692919889068428,-0.0110383220582074,-0.0201554795386986,-0.00945978912555241,-0.0645770321709808,-0.0694613830122468
265,-0.013474133514267,-0.0438328297798649,0.0279707647186681,-0.0174269892989077,-0.0237896713325192,-0.0175503580701315,-0.0204166416607631,-0.0245195877067597,-0.0199743970926552,-0.060845575269765,-0.061535609551965,-0.0307782507787759,-0.0376895997111109,-0.0451939919548829
266,0.000672986074062597,-0.0326612511060985,-0.0303954912738391,-0.0144732777097689,-0.0398772422846511,0.0210962015955032,0.00925211639222651,-0.0295177029119914,-0.00684258963688762,-0.0639446545555668,-0.0973876683932448,-0.00697770496222766,-0.0126928021935823,-0.0402130257348696
267,-0.0118461817558941,-0.0107869170690754,0.0216498473556671,-0.0803261359623486,0.00911332940029064,-0.0114884530546827,0.0131684778068524,-0.0349063711854626,-0.0224574538898763,-0.0268096802316121,-0.0292364164768278,-0.000215790202122271,-0.0117890491787967,0.0221672969194895
268,0.00527908422049366,0.010202869169424,-0.042095263415606,0.0256251451580508,-0.0746596875145163,0.0241280718040095,0.0315338862071214,-0.0638272908770244,-0.0326301593153067,-0.0320083043085206,-0.0374543015524567,0.0107575702122097,-0.00948447437735073,-0.00288895644829182
269,-0.000779768942899627,-0.0572025897477199,0.0354469992420001,-0.0536601352975944,-0.0394363965744473,0.043026213900923,0.0437326124613884,-0.0406171072351786,-0.0159307386290556,-0.0592358574807759,-0.0576430189525447,-0.00108969818376631,-0.0353098836394658,-0.0339426632901431
270,0.00720555780943005,-0.0270925230222431,-0.0822290590648606,-0.0207347195764376,-0.0507926731912807,0.0563253392044104,0.0630890520824682,-0.034401553721239,-0.0241412187280183,-0.0456986448127209,-0.0686273916622016,-0.00154145270837966,-0.0175229283396558,-0.0187320338675775
271,-0.0186054418178357,-0.0504540689806637,-0.0306580044870311,0.0172269008743884,-0.042203625631501,0.00355974880323442,0.0594907988085412,-0.0306263836186761,-0.0154462727385727,-0.0416470883521066,-0.0575541573525539,-0.0154085763336317,0.000991833070723799,-0.0469876376894599
272,-0.0225948256293386,-0.0239678428593932,0.0326007426299321,-0.0316811431298079,-0.108215866340916,0.0179374404066018,0.0209727009308912,-0.00902563198604431,-0.0307501078986182,-0.0414450053000136,-0.0600686937277649,0.0184671239357124,0.0204132947777909,0.0128154640792098
273,-0.00206610323904829,-0.0337022650521816,-0.0273933329584707,-0.0800957369419821,-0.0130713746590746,0.00867307241199537,-0.000195885769358924,-0.0309088684974267,0.0185983920410758,-0.0606060334377679,-0.0215479834728089,0.0242740353441461,-0.0220921675702193,-0.0197181646047389
274,0.0144061618940077,-0.0559025388437405,-0.0216839674865071,0.020730798505088,-0.0605557708947605,0.0383014096625589,0.0525477767871045,-0.0352536798913645,-0.05471619643979,-0.0825323797830206,-0.052070738842996,0.0183507675904368,-0.0543145710573188,-0.0396362905852048
275,-0.0118126661877535,-0.0421898351619374,0.0222092175915255,-0.025209719253866,-0.0129020979372856,0.0304619069041428,0.0472971328202985,-0.0350626514477023,0.0110317347194435,-0.00185658222800371,-0.059000727841566,-0.020738931098183,-0.0424847923670789,-0.00697595952415087
276,-0.0116645778833266,0.00513999184522457,0.00137685528303999,-0.0499575162240725,-0.0809202820554813,-0.0137901949977717,-0.00154889714822387,-0.0520832288124939,-0.00806823355800959,-0.0459634318985194,-0.0612088662238596,-0.000317999601337104,-0.0130291467143343,0.0152091396304623
277,-0.0137681741294201,-0.0702028556843228,-0.0525732394520596,0.00850706714995664,0.000674909959439918,0.0176323286479282,0.0234768863612695,-0.0452047801802548,-0.0103776166027263,-0.0227771629867231,-0.0419924997656089,-0.033330935436394,-0.00331098814559805,0.00120325559132578
278,0.0246501560767441,-0.0195408208166717,-0.019065973356379,0.00995762358333002,-0.0478640908739694,0.0240983153611565,0.047375223019898,-0.0183331329027095,-0.0248884326820675,-0.0708817412319638,-0.0505708379249864,0.0258258826698194,-0.0298677634547182,-0.0204468482349905
279,0.0225524088348549,-0.0302742724321114,-0.000521446788598418,-0.0606335873153128,-0.0823180496494284,0.0384489298185944,0.0323902607097509,-0.0326991398793901,-0.0391831882675647,0.00182944610755938,-0.0356057321470068,-0.023377279327961,0.0117938397625675,-0.00596508210112164
280,-0.0199047423878576,-0.0134916276384334,0.000960745025552795,-0.0135943789340784,-0.0358884918141472,0.0190586315388444,0.00718039829891595,-0.0576395114447876,-0.0275693996496327,-0.0502123160609859,-0.0197102917434546,0.00906688965219982,-0.0353515608572367,-0.0507969751966538
281,-0.0129199154681278,-0.0393937450800782,0.00744106997011469,-0.0762715909418191,-0.0691825154618135,0.0126821855486968,-0.00954736766491406,-0.0420449559654322,0.00373467577417556,-0.0563977550545899,-0.0347771332603643,-0.0199615573711644,-0.0320769551780621,-0.0368463443456418
282,0.0149728838462052,-0.0229111550231772,-0.0337410991252553,-0.0467141600776529,-0.025405208010346,0.0132787092394236,0.0258533512810934,-0.00945791985089928,-0.0341293886923544,-0.0185470288887696,-0.0570305435006201,0.0243865307603831,-0.03137113244575,-0.019563266044925
283,0.0106547578839374,-0.016926874567212,0.0000399369881773914,-0.0204730988500212,-0.0478491652004942,0.0345712494973177,0.039857243434535,-0.00928691284905829,-0.0167963213534043,-0.0694648099804077,-0.043107285972397,0.00979469860907381,-0.0180479737315195,-0.0152945679387033
284,0.00436757308725903,0.00720004075639137,-0.012139111270958,-0.0525252639173022,-0.0899044055117171,0.0117935883546518,0.000921807830513072,-0.0370517650218757,-0.0543843762428517,-0.0136526833210699,0.000560150201441262,-0.0243758144963522,-0.00658903542967662,-0.00987134137927143
285,-0.00225403591985734,-0.046116108575021,-0.00871709599697686,-0.0414492978509064,-0.0844476938084632,-0.00666758588068345,-0.00144970484337248,-0.0423146370296433,-0.0202894554488483,-0.0160826204585149,-0.0670804227005537,-0.0114137164945483,-0.0263019700678558,-0.0304333705517583
286,0.0128658339583034,-0.0765977780302615,0.0152127745454971,-0.0223997128189271,-0.000648066675154435,0.0364553996955197,0.0320174871824499,-0.0205168287670221,-0.0368170931208898,-0.0623588640368777,-0.0335197169562846,-0.0113247330834248,0.0428174001989314,0.0471576400816323
287,-0.0111610897249085,-0.0415188498873228,0.0179281432544467,-0.0284120162005208,-0.0734925771162113,0.00845964185493412,-0.00451057065213448,-0.0322197367408729,-0.0370555484317239,-0.0153083993287923,-0.0612275024155397,-0.00117372039030476,-0.00054625311295084,-0.0246298629325579
288,0.00425664036621633,-0.099962519287449,-0.0700231833029475,-0.030652733060842,-0.0380152053947969,0.0130630167672894,-0.0188041480578372,-0.0125177790537399,-0.0352025920475266,0.00755876769213808,-0.0145487136702132,-0.0125675909400036,-0.0584719188365307,-0.0508518085754178
289,-0.0396500729571688,-0.0143524834214742,0.00526559824250031,-0.024834764679253,-0.065703996850304,-0.00468897770448584,-0.0174281544757778,-0.0208162488453228,-0.00488422173279204,-0.0589854244312578,-0.0145188250048945,-0.00564724517246372,-0.00190511399714484,-0.00555760569305758
290,0.00210568959450992,-0.0239361725840293,-0.010677351984634,-0.0313913915480664,-0.0650115925070527,-0.00846224085986109,-0.00981003639102945,-0.0216829420035872,-0.0377115452308989,-0.0232042029922151,-0.0709448562202319,-0.00316361272128252,-0.032365991192239,-0.0269630392758699
291,0.0183488644574193,-0.0333959769871548,-0.00781071860179278,-0.0675876032499865,-0.0738947936191932,0.0548720172510923,0.0191732104183581,-0.0185021740807163,-0.000456430413944511,-0.0622341814249158,-0.0645478674909389,0.00201404898742684,-0.0192187844487465,-0.0188659489363044
292,-0.000147822104901517,-0.0199587735384045,-0.0608595306760351,-0.0532687933729657,-0.0363957086758414,0.0323755025432742,0.0149519471616811,-0.0538429234052425,-0.023700263423141,-0.0127118111116125,-0.0834498872648389,0.0156822530433575,-0.0408905677743388,-0.0510561100206634
293,-0.0101676107283454,-0.00297858538784185,-0.0169330624439832,-0.0212523487242541,-0.0458051778321364,0.0108604683468937,0.0091916917225896,-0.0531146566591022,-0.0275102461420628,-0.0486301833547751,-0.033577429417497,-0.00165240437616584,-0.0108049671498506,-0.024254367364362
294,0.0138930867792338,-0.0177811374518561,-0.0243018677110674,-0.0718565446158034,-0.0492159149457531,0.0115283798020856,0.0154008910383422,-0.0214095892331637,-0.0183848600287824,-0.0146077006152064,-0.0607491890285091,-0.0300741151674055,-0.0236546200214827,-0.0211192762976989
295,0.0217275021401356,-0.0539428368989233,0.0116095626949926,-0.0387654345548025,-0.0179954947540433,0.0324420868865724,0.00425415151027811,-0.0252038602167976,-0.0779801087597234,-0.0531351456036697,-0.0596543313932792,-0.0288836248765819,-0.0110292878013024,-0.0385456861935662
296,-0.000185330320189858,-0.0226617021000703,0.0182947124571096,-0.0620595874605561,-0.130754137761436,0.0082833045071345,0.00615369942860743,-0.0672910502589282,-0.0353362411131634,-0.0306418604376034,-0.0390676312250568,0.0137724537725072,-0.0115726002459947,-0.00964159211676149
297,0.0116397283031715,-0.0416024702569699,-0.0288269174764282,-0.0114894091632471,-0.0258270325209417,0.0694573340677928,0.0855746438469606,-0.0213064230553661,-0.0335697244001055,0.0134643712320895,-0.0104211491356391,-0.0135413045900397,0.02439822923559,0.028679347918083
298,-0.0284596088621921,-0.0569931097272982,-0.0113087703149119,-0.0765037675884619,-0.108919461909979,-0.036408173349178,-0.0354383441517394,-0.0621558090284215,-0.0484670675030328,-0.0536999471269088,-0.0318408421589022,0.00461394337455788,-0.0750779871993791,-0.0853453636563007
299,-0.0191369041051478,-0.0363768788627694,-0.00868203302360074,-0.0439533214677546,-0.0430190241320489,0.0227890468840544,0.00919858235363084,-0.00563624025173236,-0.0101736944592302,-0.0348148077360491,-0.0731368665446308,0.0150708700893247,0.0411382401905209,0.0156817615626784
300,-0.00641641828333551,-0.0686820649974152,-0.0243235523398073,-0.00632352521616819,0.023137152631694,0.0279159307699028,0.00859123366968571,-0.0260496026383345,-0.0713291396355634,-0.0427941696906397,-0.0394023131658405,-0.00580292534797237,0.00295954458706338,-0.00259920838517474
301,0.032431706039273,-0.00427894119690296,-0.0472910622829419,-0.0225295581197893,-0.00557929014571901,0.0587184550482955,0.0554831613110315,-0.0424506230490147,-0.0127004348654799,-0.00805137591035934,-0.0253473274600829,-0.00261252876491422,-0.0416657780151026,-0.0353503752825602
302,0.0350184642905899,-0.0389429207057988,-0.0124673524639524,-0.0140477493029096,-0.0671697197051411,0.0332321650576389,0.0361963023432211,-0.0463843202444814,-0.0378731994597537,-0.0108937987515625,-0.0502842540179484,-0.0183966874499253,-0.0749310556321339,-0.0715888051988944
303,0.018525803603972,-0.00156374606939318,-0.0411651716300021,-0.0108069191551896,-0.0296759422737227,0.0591551746507698,0.0586338956768253,-0.0435325409637677,-0.0289584098943994,-0.0970570435035231,-0.03014822230114,-0.0228966353248002,-0.0336300687206088,-0.0344341868275142
304,-0.00339528061522167,-0.0135394013899836,-0.0545414813862278,-0.00548702434306758,-0.0805913628930204,0.000552806483939516,0.0387457132504678,-0.00980980216531349,-0.056680559769579,-0.0317206812262141,-0.0849814457430654,-0.010796501410362,-0.00763369356142095,0.0122625037517068
305,-0.0242704460126502,0.00630299354622289,-0.0599039129250624,-0.0116664402467267,-0.0505352127606417,0.00658698618938696,-0.00063711850314653,-0.0578940382391666,-0.0198982165329912,-0.024953232656963,-0.0856396669635742,0.00630031320080891,-0.0636836103871228,-0.0745088696276161
306,0.00279708988399872,-0.00471765100193217,-0.000789543895243688,0.000409644049725932,0.0136796864809917,-0.00233211879098594,0.0153130944583214,-0.0576006885147837,-0.00852203007598497,-0.0665463435976752,-0.0469991495321176,-0.0171001501340706,-0.0187989479248659,-0.00605003799208287
307,-0.0190541656167837,-0.0411135746209466,0.0228949709671419,-0.0467244292607982,-0.0495141848862863,0.0103226173810766,-0.0133909959051846,-0.0470404390767398,-0.0532417232925364,-0.00977564049762307,-0.036434140663757,0.011690465949034,-0.0269085750929456,-0.0158830783034157
308,0.00392224265018636,-0.00306781880046021,0.0245983009638615,-0.08158766155697,0.00755507640201752,-0.0177534616628208,-0.012470103761696,-0.0485258217201036,-0.0431365238284961,-0.0290824954575556,-0.0868236061171308,0.00856467953391181,-0.0157779312442494,-0.0272603542876575
309,0.00179048023453615,-0.0252371252683157,-0.038470237849388,-0.0538394531976946,-0.0762331659090146,0.0185728181592772,0.0186995346803989,-0.0254603294195883,-0.0194992166358966,-0.0546417550875449,-0.0428915920586009,0.0406330114749591,0.00792153347853644,-0.0116817311785251
310,-0.0066409951224914,-0.0512908132778574,0.0481518346260167,-0.00288086243252103,-0.0513260067591642,0.0153375034072897,0.0110192882787562,-0.0396155760139135,-0.00865964666335572,-0.0627233141242719,-0.032494719235598,-0.0429386046981023,-0.0156525584585111,-0.0177663617986522
311,0.0322733609014368,-0.0909810207903398,-0.0055908571101258,-0.0301174559921953,-0.0705277564570714,0.0500762451773827,0.066331730206669,-0.0375881163862945,-0.0234219096636516,-0.0277149151227563,-0.0215097772851569,0.00021291822227068,-0.0316191424764173,-0.0102205651529284
312,-0.0344977162061105,-0.0150179056860252,-0.0485751873364475,0.0153070132731824,-0.0416456339180413,0.00184446183988345,0.00368011530521935,-0.0434523323190592,-0.0123243743978165,-0.0411222987464342,-0.0142313067733289,-0.0218733513443314,-0.0402639294688856,-0.0592057666740728
313,0.00746999169638156,-0.0324466813612545,0.0140429892926001,-0.0237917083293289,-0.076748208660131,0.0168225518461441,0.00344928545206815,-0.0572017071974552,-0.0317474968570342,-0.0721215214359709,-0.0355084020736221,0.0268927986398865,-0.0250561468051658,-0.0256962393960501
314,-0.0051459886229548,0.0102226186469429,-0.0244625024641515,-0.0515325180140224,-0.0604857121628398,0.00975923641753227,0.00970944551232144,-0.0200590842488574,-0.0261595030292862,-0.0539389144697617,-0.0832623291035277,-0.0236790211391973,-0.00771822449798493,-0.011784478264923
315,-0.00520023870112557,-0.0593437635887152,0.00908815966185983,-0.0849445477331176,-0.00751088535154787,0.0549751302490906,0.0469875181856507,-0.0750100578856068,-0.0402526546689049,-0.0550699296377846,-0.0563974365985818,-0.000113909833016956,-0.0412283206353717,-0.0348871948862078
316,0.0137828671970507,-0.0470868681863007,-0.00283069016721627,-0.0760011952211535,-0.0370670748575468,0.0298734012971403,0.0473233314623305,-0.0322016756622169,0.00356486944451076,-0.049764881820244,-0.0378520918414276,-0.0271085075967173,-0.036134710636908,-0.0356327937888061
317,0.00340882571859088,-0.057799614289585,-0.032544708293583,-0.0894949241900513,-0.0735192550012257,0.00166340686128984,0.0269751328458074,-0.0377346839804784,-0.0467573766649564,-0.035935883750641,-0.0228452964064365,0.0204023164931178,-0.0809077879519957,-0.0797783962784064
318,-0.0143719181190735,-0.0373726387768309,-0.0359189482141438,-0.0458882610517032,-0.0688728695680462,-0.00738335904732413,-0.0169603705999057,-0.0516423744417347,-0.0481791084092252,-0.0455061941049354,-0.0695751707648931,-0.00754178903257863,-0.0209284018913717,-0.0088796885639497
319,0.00306855886974342,-0.0287122440993528,-0.0000543870122822754,0.00590150069762008,-0.0188065094006108,0.0459946586710012,0.0718281510983123,-0.0139508080521753,-0.0262463855301137,-0.0394892530030221,-0.0751330680404875,-0.00635585314523995,-0.03070640121756,0.000785606050226109
320,0.000601469738440816,-0.0378724891898831,0.00620263720365874,-0.0453499798267253,-0.0788945758893935,0.0127992655254703,0.0118667071522519,-0.0644441863614048,-0.0279054905255718,-0.0500570803632126,-0.0209652122665863,-0.0169686451913898,-0.0706015323099427,-0.067804039919302
321,0.00342036422332315,-0.00563553739271989,-0.00992240267495034,-0.0433590636256329,-0.0537621900553245,0.0230096069775798,0.0254792694963626,-0.0334861702281925,-0.0611800431904873,-0.0563562394024006,-0.0169677150386651,-0.018398745190749,0.00329670383771776,0.0128296335584958
322,0.00480419548551415,-0.0816093303800431,0.0343405926798494,-0.0479082677831585,-0.02344655181677,0.0238862934957109,0.000662509511152258,-0.000241413930236675,-0.0749684486672961,-0.0522010531903959,-0.0690424203124722,0.00539602126839538,0.022546021384213,0.064510813360096
323,0.0156745628384389,-0.0897737192046992,0.0483056609592144,-0.105372720686528,-0.0580260493369912,0.0138799166077963,0.00444056774534636,-0.0373994062085005,-0.019184371775007,-0.0707371950113225,-0.0329852697071971,-0.0412278909863739,-0.0107493704393027,-0.027576645254817
324,-0.0204602694640209,0.00757676584011105,0.0211326799635039,-0.0236150295984804,-0.0470710382628044,0.0331275080853013,0.0233702303794937,-0.0855886099991774,-0.0554909645342982,-0.0101904458991053,-0.0522845671006945,0.0312286217340101,-0.0523243224865429,-0.0178771108395673
325,0.0135089377583784,-0.0501494087779005,-0.0402316652489403,-0.0138296861121674,-0.0207640069334629,0.0446923403836179,0.0442395774736988,-0.0593214543076113,-0.0198472541491275,-0.0330177126605818,-0.048598002086754,0.0165864884865792,-0.0400134052542037,-0.0406034082774615
326,0.0236430923678045,0.000396475960304205,-0.0562169751880387,-0.0629325321631129,-0.0592800036387596,0.0553818103640417,0.0521028469090157,-0.0358894099679544,-0.0362544059282222,0.00210493534574527,-0.067832460225169,-0.00110361540314047,-0.0387965064648925,-0.00215398202647463
