"analysis","m_effective","pooled_RD_pp","between_imp_SD_pp","min_RD_pp","max_RD_pp","mean_CSM_limited_pct","mean_CSM_colectomy_pct","mean_max_abs_SMD","worst_max_abs_SMD","all_balance_pass","mean_ESS_limited","mean_ESS_colectomy","step1B_RD_pp","change_vs_step1B_pp"
"Q1",20,-0.949761080872499,0.675041633178632,-2.06690079565518,0.631233924588691,6.44120955646298,5.49144847559048,0.00614461024442509,0.0167466963685283,TRUE,677.902793346095,653.063620235129,-0.170196340185069,-0.77956474068743
"Q2",20,-2.7274753744178,0.934949351591819,-4.33070867306853,-1.42949919485071,11.1391546962357,8.4116793218179,0.00264540208514251,0.00622891347367316,TRUE,597.914091473615,698.052695460665,-3.60440720015792,0.876931825740119
"Q3",20,-0.902092942852082,1.09334073066959,-2.7758268487072,1.68762684840302,14.5716713431999,13.6695784003478,0.00190852963640362,0.00436734082212475,TRUE,531.256946906665,769.411168243419,-0.204167087469409,-0.697925855382673
"Q4",20,-3.42813256002868,1.35823629701186,-5.21706962967632,-0.688385628633303,23.7807303612401,20.3525978012115,0.00293367152094634,0.00509205658984951,TRUE,487.680637134551,835.732858906341,-4.43205938485178,1.0039268248231
"Q5",20,-5.40945513461383,1.07557944884783,-7.6202783146449,-3.4389371254215,39.1781202819223,33.7686651473084,0.00103761370940646,0.00286792001634117,TRUE,450.233389247171,872.914627978919,-5.0665579934397,-0.34289714117413
"bottom_decile",20,1.44174876147008,0.617774541403394,-0.0326443758553729,2.53563157180968,4.83755878859901,6.27930755006909,0.00778114915597184,0.0174543125907068,TRUE,355.412083840283,300.260657242839,2.05301634344254,-0.611267581972459
"risk_lt_5pct",20,1.74559825129749,0.733388661982018,0.237825665969267,2.98826846386883,4.84829968682077,6.59389793811826,0.0108456213144433,0.0219536105957058,TRUE,309.765497892222,256.015198410744,2.92684043343799,-1.1812421821405
