"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
22,0.0544597636709844,-0.0505180875258435,-0.0282983438079062,0.0423496280146134,-0.0578996844298645,0.0487503421033632,0.0634439118133199
23,-0.0177455049197993,-0.0555572592558277,-0.0290561877897065,-0.0116189828926392,-0.0701011303884256,-0.00394116139803442,-0.00681500873822598
24,0.000691462872231471,-0.0216293496388359,-0.0529750445371155,-0.0691780631641064,0.00343863919576559,0.0137741854852168,0.00407895315635308
25,-0.0213381514438554,0.0125055142442941,0.00115521870757693,0.0394427104130816,-0.10923907402737,-0.0439112691075466,-0.029644920509266
26,0.00186643777393041,-0.057138950123317,0.0181777952519704,-0.0758439978572362,-0.0121613609901032,0.0442109083958282,0.0426205844711084
27,0.0189318024722664,0.00969916858311089,-0.0214990822045962,-0.0143105982074409,-0.0175124641032628,0.0398289603799358,0.061750454759368
28,-0.0213610294350224,-0.0358730544370515,0.00463080602463883,-0.0415004579804308,-0.0486730598830854,0.054121411914757,0.0905359206769732
29,-0.012900311818683,-0.0592145225879337,0.0729064553843098,-0.00203988164742927,-0.0903854906719465,-0.00226508646082996,0.0115168297428775
30,0.023991250153902,0.0162194677520124,-0.0204480925239341,-0.0507410437238975,-0.0265019757275594,0.0197665945289695,0.0199938759511457
31,0.0088090806684584,-0.0203384847864646,-0.0468390874070203,0.0112759701547488,-0.0792936911939742,0.0328521706809516,0.0158802628307362
32,-0.0164705943784609,-0.0198767603662511,-0.0310891405209261,0.011864820086103,-0.0622271696261173,0.0202826538382715,0.00606991737003509
33,0.00989550486680763,-0.0085192268102732,0.0361350018495277,0.0288653565366484,-0.0919134832719868,0.0527141520746996,0.0565006928059942
34,0.0222725289798834,-0.0519686527548562,0.0243332566745666,-0.0466867899363882,-0.077630126135884,0.0270346559831039,0.0222567975061585
35,-0.013009933386773,-0.071011687267111,-0.0299897620856869,-0.0356685972615222,-0.00166928689737655,0.0160059469776935,-0.0261453716790459
36,-0.000355437026293808,-0.0454296253587539,-0.0315583856577037,-0.0907874976745514,-0.0424318341032061,-0.00504673506822442,-0.0210030973363821
37,0.0029188903068597,0.00367166463030659,0.022611760902094,0.00476863021995388,-0.00765586135006435,0.0184886789219462,0.0259744119155409
38,-0.0216992020041793,0.0305047889770927,-0.0433861956832127,-0.118644860938663,0.0372184804033402,-0.010530619721552,-0.0250502461679016
39,0.0405611483451261,-0.056462182718693,-0.0139725202361929,-0.0157689262524704,-0.0416292721238117,0.0381225366791398,0.0172109443178954
40,-0.0197877187541849,-0.00439947193698913,-0.0559097627581664,-0.0232109318369691,-0.0791401021171784,0.0247212053117055,0.0247558462752543
41,-0.0165362074948679,0.0310809502700372,-0.00438247087009849,-0.0829353517560475,-0.015706906627311,-0.0352265036866047,-0.0409813930467936
42,-0.000390232012915007,0.0106994809617685,0.0308272544399087,-0.0345443233692097,0.0552878044353849,0.0530694294576749,0.0608540412110285
43,-0.0155289558992904,-0.00964889787534493,0.0099896404171356,-0.0314636114589676,-0.1639253058608,-0.00649755076670457,-0.0108543219747718
44,0.00418856285381332,-0.0175522844616556,-0.0012640492555151,-0.0316016629575553,0.00461609710743466,-0.0199243696591141,-0.0180660714680296
45,-0.0146702874556773,-0.0351508840216943,-0.030600654448878,-0.0452865050347006,-0.0488654450508836,-0.000235405676884841,-0.000749283358181474
46,-0.0113096250282382,-0.0285531843442294,0.0392677506387936,-0.029242873950203,-0.0447242871560178,0.0336981402068379,0.0681955169468097
47,0.00291566254224485,-0.00244527873161607,-0.0599992724009307,0.0310137217875528,-0.10106340663492,-0.00036982188759152,-0.010167809782359
48,-0.00469752576157453,-0.0803367411600314,-0.0329051715064698,0.0592255255620661,-0.065373950881758,0.00488839522290613,0.00102331199138145
49,-0.00581990345709577,-0.0312208938564818,0.0300244540399918,-0.0640930907560438,0.0101307923275545,0.0564048172528933,0.0353034647599887
50,-0.00790251595039224,0.00106786407540116,-0.0341641221061746,-0.0124897340669675,-0.00991807022878105,0.00294904547113072,0.00186470450533439
51,-0.014854293634935,-0.0466998549934125,-0.0486403599946253,-0.0611352294890866,-0.0928611815048731,0.0033573046423556,0.0239936984533893
52,-0.052054966439145,-0.00976952474895498,-0.014857609480275,0.0481815659887515,-0.0796970667618738,0.000123295294358575,0.0293296828650227
53,-0.00873148206649849,-0.0394874936229073,0.0360910478234782,-0.0439045882207211,-0.0678920449683795,0.0207952613851537,0.0153850905080887
54,-0.00956711415463034,-0.0568152192184277,0.0516143885850243,-0.0235388720368029,-0.0204136393073093,0.032002564772669,0.0271269202071134
55,0.00363992522368899,-0.0381395611365085,-0.0394296242335938,-0.0333445232454023,-0.0176252376211224,0.0200200302946385,0.000304613056012801
56,0.0105776569450241,-0.0325482159367704,-0.0140172846101534,-0.0532771858195097,-0.0203580353172125,0.0274678683719428,-0.0747275043226122
57,0.0292786411663794,-0.0309645681790018,0.00917566478621881,-0.0549012135055975,-0.0018664731004191,0.0608717410047901,0.0309530069930824
58,-0.0253948595397343,-0.0484171684494632,0.0198226268326317,0.0159824079499423,-0.0399974551456252,0.0289532242306875,0.0190601480429404
59,0.0331960926125982,-0.0241273087906638,0.00132553999691321,-0.0254007969082574,-0.0700925234191992,0.0487499994820011,0.0430797416227201
60,0.0137245632902556,-0.0253928022188115,-0.0778824609158531,0.020410386089518,-0.112871721142764,0.0364504002364142,0.0484490192168482
61,-0.00458565740684386,0.0330463108255799,-0.018483818060771,-0.0279692661402647,-0.0119009426240387,0.0435014494491558,-0.00947279308164848
62,0.00112111012435325,-0.0824613546700332,-0.0132128049207912,-0.0226054547039951,-0.0791027685551607,0.0355869090331269,0.035789413296757
63,-0.0341156945280632,-0.0153666113559909,0.0100463375169463,-0.035869992468325,-0.0387250480795981,0.017543127795003,0.0102792626387038
64,-0.0407207877444458,-0.035989545209158,0.0334577577517979,0.0393916355910617,-0.112543762472008,0.00873554064018407,-0.0203856212972089
65,0.0130979030320069,-0.0633630406552397,-0.0228128914333879,0.0495120976639095,-0.118156877133987,0.0421328282000916,0.0360774614206558
66,0.00895717632931558,-0.0683012108013144,-0.0221034048556294,-0.00736327051820029,-0.0927942805844986,0.0301382392427842,0.0283520928368128
67,0.0184896704946318,-0.0432995852398656,-0.0758407535804221,-0.0255914432333702,-0.0299195837409234,0.0438818071565081,0.0170482796866302
68,-0.0140102052776948,-0.0305683322994966,-0.039211313075778,0.00055109671542844,-0.00623178393932572,0.0454480528344989,0.0422419391423244
69,0.011801333131569,-0.0323275840224287,-0.0326117864859374,0.0462065618334748,-0.0547542261567424,0.00763666320383201,0.039610934984187
70,0.00308807398669091,-0.0302021502993402,-0.0615912544092348,-0.021044948360481,-0.0776906621120422,-0.00211231887644973,0.00577287429593238
71,-0.0407013796189151,-0.0123265142322641,0.0173572828329518,-0.0120285660689035,-0.0609359565093543,0.0208656698394009,0.0450371772244519
72,-0.0226989465631989,-0.0146342925705798,-0.0487508231316222,-0.00648943297813925,-0.0590383509945115,-0.00513003822056467,-0.0053096181446571
73,-0.00160292558242491,-0.00900820006310799,-0.0298575673656991,-0.0256959878496223,0.0126448658135289,-0.00960580376468231,-0.0058378874204158
74,-0.0260869051722935,0.0507836142018701,0.0182332815974591,-0.0145010204189436,-0.0121577878296736,-0.00932177335975244,-0.00932892679231652
75,-0.0332344442423047,-0.0414287432913199,-0.0335332146053717,-0.00313710355604313,-0.131742456433933,-0.0201332032443576,-0.0156517177767829
76,-0.0147285749380197,-0.0213590462209569,-0.0403090146288862,-0.0341338354053134,-0.037799685278038,0.0211067666139367,0.0214137622038129
77,-0.00357649272701554,-0.0549705189668023,0.0126999363283464,0.00216871344254868,-0.0493387756849961,0.00344698558342223,0.00487366016641264
78,-0.016622559357192,-0.0428069959415695,0.0249849969213422,-0.0705031763088189,-0.048322373743735,-0.0299178756335567,-0.0417386904622568
79,0.00483588186927875,-0.00662377092908158,0.00264463337648543,-0.043519084464912,-0.0913207912143704,0.0561986208831832,0.0569289534744493
80,0.0164424512452533,-0.0427284049299907,-0.0289738355452353,0.00263036008434453,-0.0493793570498237,0.00282884236820255,0.0109327609391194
81,0.00377955842700825,0.0408594607180291,-0.0114450854356772,-0.0537760657282107,-0.0741567131273169,0.0249419433196913,-0.000421839272280511
82,0.0212866176017924,0.0357432073009193,-0.0395041377457129,-0.0293079652760183,-0.00250746851416689,0.0549239436892071,0.0596508821572121
83,-0.0222090002632145,-0.0151385680520431,-0.00534768606063996,-0.0401342525683516,0.00228456958819728,0.0243417900439245,-0.0232013919052856
