"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
157,-0.0459926591198692,-0.00711383395458452,-0.0728966141102042,-0.0579616809660245,-0.00112234320032355,-0.0224740049065177,-0.00530032038157331
158,-0.0448596099185955,-0.0146015697182576,-0.00479828399334051,-0.119404935662106,0.00509954178104072,0.00389297521637105,0.0135748174472575
159,-0.0300981682253269,-0.0239029338550428,-0.0120978133023695,-0.0520096638810477,0.00250227406866803,0.0386656329184655,0.0428989076663568
160,0.000514181883368256,-0.0398661693380743,-0.0296362919577527,-0.00914977882613932,0.00512887651697484,-0.0120004468812068,-0.0108080342944494
161,-0.0287095829530725,-0.0197762715037851,-0.0356296972011709,-0.0512195931552828,0.00747665889468911,-0.024909298370362,-0.0339593211337776
162,-0.061099688311412,-0.0274038038112322,-0.0717114560104737,-0.0154680407082407,-0.00205097625018591,-0.0236804587882981,-0.0244472749426725
163,-0.040929065353989,0.00869888434387898,-0.0271365321640368,-0.0554904639471321,0.00884781684295585,0.0242049567683102,0.027520135382842
164,-0.0125814757329998,-0.057350977946731,-0.0899030283104353,0.0111615509748884,-0.00221350715643279,0.00618848167922374,0.0698170143219186
165,-0.0450187656124368,0.0328582236201122,-0.0671311992916507,-0.0482636525338689,-0.025325250258591,-0.040389940533061,-0.0429749646929139
166,-0.000925692399641742,-0.0246689079226986,-0.0206407166088605,-0.0345162378567202,-0.00980219273992564,-0.00600785656153399,-0.00870976342982444
167,-0.00675788843311041,-0.0401386284995472,-0.0823733857634255,-0.050034336802047,-0.0137769882138357,0.0381121309214045,0.0414111571680385
168,-0.0499843768397975,0.00326562926813338,-0.0246992424088336,-0.0683226517194961,0.0132352111683722,-0.00871040845080137,-0.017528902118904
169,-0.000812711229476459,-0.0486088898756768,-0.0169836171636909,-0.0538636251746651,-0.0340792494972671,0.000414804272023409,0.000891241302961962
170,-0.0241691629290914,-0.045348404133522,-0.0296692962429566,-0.049606808076333,-0.0187727958753672,0.000544714862617562,-0.0197269866274088
171,-0.0302744265733825,-0.0141090983797823,-0.0480208842206079,-0.0418993881095428,-0.0108728025174194,-0.0135932864072096,0.00907987284262865
172,-0.0485525384038391,-0.0500125252420824,-0.0739532443484274,-0.0593542756827733,-0.0235454398651182,-0.0240591368974711,-0.0349174361093116
173,-0.04991875606744,-0.0725366059213661,-0.0360531109809944,-0.00570722046055992,-0.00277007317287341,-0.0134549654018178,-0.00837384809681273
174,-0.0263105573070298,-0.0352410579468471,-0.0411493536020133,-0.0644624165220569,0.0182174467165651,-0.0298456415960651,-0.0390107032130779
175,0.000455682747363698,-0.0253403931163193,-0.0229107599322351,-0.0560797604186841,0.0157073967473837,0.044048018983441,0.0416789743067953
176,-0.0360788114959709,-0.0237817302175868,-0.0885855566032536,-0.0350874992653939,-0.0114886422646489,-0.0236554295635503,0.00649268908917634
177,-0.0211749909422996,-0.0526210264880646,-0.0311480403597921,-0.0511701734830196,-0.00482093151344035,-0.0259554163936227,-0.0217761197308991
178,-0.0170381574031465,-0.0567091343725879,0.00371630541695056,-0.107042057307061,0.00242092337416297,0.013176838739956,0.0143111761018589
179,-0.0287819644653146,-0.041458991807247,-0.0107452869855882,-0.0912525722614032,-0.0394342277175091,0.0051044106217067,-0.014670818946312
180,-0.0373659905409208,-0.0409843129562027,-0.0544662671625638,-0.0201385283849079,0.0088571711765158,0.0156161285253456,0.0170479485618216
181,-0.00207379457437229,-0.0426377750587586,-0.0376283438480782,-0.0778356372823152,0.00239271363971241,0.0468450328167743,0.0721242071386223
182,-0.0239895341833207,-0.0169340418691689,-0.0779860658923767,-0.0147077145636284,0.00758210719639646,-0.00691467184263396,-0.0101183002942029
183,-0.0498483811202505,-0.0374469454235855,-0.0561472791524288,-0.0358779620345793,0.021139867506932,-0.0510225812432713,-0.0466108425901366
184,-0.00536225745790025,-0.0206834083375227,-0.051265678891923,-0.0526257861471327,-0.014628072176955,-0.00976541708885917,-0.00530599131309636
185,-0.0482408993395569,0.000411821083593153,-0.0671294677956072,-0.0518527144057409,-0.0107352800480119,0.0232999828529084,-0.0226359469290379
186,-0.0268920915638027,-0.0252191262990706,-0.0541208129914452,-0.0527376473546599,0.00902323330424626,-0.0174092729688015,-0.017196877770365
187,-0.00602494931447098,-0.0770823434704076,-0.0160341950310366,-0.093918818988896,0.0166413182006716,0.0222693319827901,0.028858532261577
